gene,mean_expr_CKD,mean_expr_Ref,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,f_classif_score,f_classif_p_value,statistical_rank_score,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,rf_importance_scaled,knn_permutation_importance_scaled,knn_single_gene_importance_scaled,statistical_score_scaled,combined_ml_biomarker_score
TMEM144,0.03272746350632798,0.022113737619189153,0.010613725887138825,up_in_CKD,1.6150130018554987,4.399944796441205,0.00024557584417872605,0.013119991233194923,21.34036633223708,6.371681497848013e-05,0.03226107571375815,0.00010526315789473725,0.0,0.0,0.819047619047619,0.8166666666666667,0.8416666666666666,0.31666666666666665,0.0036297640653357678,0.0,0.6333333333333333,0.0014970049859359623,0.2550846399566548
NDEL1,0.0585637103646541,0.10380420636686288,-0.04524049600220879,down_in_CKD,-1.6492542081618897,-5.013170362755811,3.662916141367548e-05,0.004167105774944022,22.25486817114302,4.8190927214296625e-05,0.17759147325984861,1.3131652628029603e-18,0.0,0.0,0.819047619047619,0.8166666666666667,0.85,0.31666666666666665,4.528156078630898e-17,0.0,0.6333333333333333,0.00824074569888967,0.2549814824731113
MST1R,0.00604824010739228,0.0013545130145426556,0.004693727092849624,up_in_CKD,1.7633014688408244,4.737100607347953,0.00015057403232668126,0.009986103154814675,25.439171481950808,1.8947941862225087e-05,0.01655791033695113,0.00010541642399534077,0.0,0.0,0.8190476190476191,0.8166666666666667,0.75,0.31666666666666665,0.0036350491032876133,0.0,0.6333333333333333,0.0007683337825131974,0.254941019731151
MBTD1,0.07067458558826493,0.04628117327198536,0.024393412316279575,up_in_CKD,1.6371940293203884,4.5168045903250755,0.00014667588191760535,0.009885614532265018,21.930580551619055,5.317579277177386e-05,0.08007303509120683,0.0010000000000000007,0.0,0.0,0.7904761904761904,0.8,0.836111111111111,0.30000000000000004,0.03448275862068968,0.0,0.6000000000000001,0.0037156148739157483,0.25453622642305906
ZNRF2,0.13367730707560904,0.1016134954430214,0.03206381163258765,up_in_CKD,1.66283212090074,4.856877232568299,3.246610841305219e-05,0.0038919082853828262,22.62281450972116,4.313225194323811e-05,0.1284846643609766,9.469938061237196e-19,0.0,0.0,0.8142857142857143,0.8166666666666667,0.8638888888888889,0.31666666666666665,3.2654958831852404e-17,0.0,0.6333333333333333,0.005962051137763637,0.2545257435608861
ETV4,0.03933627181785961,0.010846947176459678,0.028489324641399937,up_in_CKD,1.8327330691349604,4.888442993815352,0.00012879625012517278,0.00920290447322971,27.481995022097877,1.0720048652019722e-05,0.10631025504879321,9.481304630298832e-19,0.0,0.0,0.8095238095238095,0.8166666666666667,0.8388888888888889,0.31666666666666665,3.269415389758218e-17,0.0,0.6333333333333333,0.004933095947457728,0.2543199525228249
B3GALT5,0.008466600763667554,0.00035909032570816113,0.008107510437959393,up_in_CKD,1.919265113450036,5.009630626524522,0.00017721053542013988,0.010970560974842981,30.138370164870377,5.271437079202491e-06,0.03049494461573271,8.280413391995957e-19,0.0,0.0,0.8142857142857144,0.8166666666666667,0.8527777777777776,0.31666666666666665,2.855314962757227e-17,0.0,0.6333333333333333,0.001415051517210395,0.25361634363677543
EFCAB12,0.006045264868738367,0.0018738999815386724,0.004171364887199694,up_in_CKD,1.8758129540897577,5.173938128373975,2.8190770330416662e-05,0.003555714118632119,28.789152862344075,7.5281878995702705e-06,0.01916326349914638,2.1312316990572187e-18,0.0,0.0,0.8142857142857143,0.8166666666666667,0.8388888888888889,0.31666666666666665,7.349074824335237e-17,0.0,0.6333333333333333,0.0008892295241349505,0.2535111792381604
PAPPA-AS1,0.00268690278729046,0.00027438747629787225,0.0024125153109925876,up_in_CKD,2.2143873735789015,5.874910200019326,2.013833834090806e-05,0.002921065976348714,40.11963905671908,4.760777806441473e-07,0.013539695018385197,9.904930905969527e-19,0.0,0.0,0.8238095238095238,0.8166666666666667,0.95,0.31666666666666665,3.415493415851561e-17,0.0,0.6333333333333333,0.000628280071328526,0.2534589893475991
MSMP,0.002364146947855547,0.00038743839835701674,0.00197670854949853,up_in_CKD,1.6510695742126542,4.486077222699167,0.0002104695663905651,0.012114528017837883,22.303887863651628,4.7481883634720545e-05,0.0062554806541915845,5.366077952354921e-19,0.0,0.0,0.8238095238095238,0.8166666666666667,0.8,0.31666666666666665,1.8503717077085935e-17,0.0,0.6333333333333333,0.0002902719615377596,0.2533913877256409
RGS3,0.10370122265000667,0.22197687323261786,-0.11827565058261119,down_in_CKD,-2.1163822292075563,-6.434313076781756,1.0130566421180977e-06,0.0005526704423394592,36.64696696449991,1.0533853958955002e-06,0.815414401088647,0.0008947368421052645,0.0,0.0,0.7952380952380953,0.7916666666666666,1.0,0.29166666666666663,0.03085299455535395,0.0,0.5833333333333333,0.03783753012033374,0.25324203717954163
SPN,0.04567743851414066,0.014485691620897558,0.031191746893243104,up_in_CKD,1.6346761625235715,4.296544088027702,0.0006123151506505292,0.02192995372885414,21.863177642641002,5.427939201128328e-05,0.08458784103894663,0.00021570733556580728,0.0,0.0,0.819047619047619,0.8083333333333332,0.8277777777777778,0.30833333333333324,0.007438183985027838,0.0,0.6166666666666665,0.003925114615160195,0.25042696318370977
JPH2,0.004471118883560993,0.015244872272069212,-0.01077375338850822,down_in_CKD,-1.9669485216271647,-6.04807747630195,4.320494477718175e-06,0.0012287994588098456,31.654525800528727,3.566673797835451e-06,0.06167802535691867,0.0011063084112149539,0.0,0.0,0.7857142857142857,0.7916666666666666,0.9166666666666666,0.29166666666666663,0.03814856590396393,0.0,0.5833333333333333,0.002862034493245855,0.24916516659356805
HEY1,0.014040028613453161,0.029708860597111825,-0.015668831983658663,down_in_CKD,-1.6785196643338516,-4.93237349405404,2.6765179816832565e-05,0.0035133840112502837,23.051685792726214,3.794144402801797e-05,0.06454850244498567,0.001103760233440383,0.0,0.0,0.7904761904761906,0.7916666666666666,0.8055555555555556,0.29166666666666663,0.038060697704840794,0.0,0.5833333333333333,0.002995232733471263,0.2491566589619639
LONRF1,0.06264790766633854,0.11418894958069384,-0.051541041914355296,down_in_CKD,-1.9277482182782029,-5.8801258184072625,4.572228737217081e-06,0.0012753880352564186,30.405380670611887,4.917332974203477e-06,0.28757802766497603,0.001894145476049674,0.0,0.0,0.7761904761904762,0.7749999999999999,0.8166666666666667,0.2749999999999999,0.06531536124309222,0.0,0.5499999999999998,0.013344432314651693,0.24879503096016717
MIDN,0.20615482095808335,0.41172703180382114,-0.2055722108457378,down_in_CKD,-1.998463770273973,-6.040080095837999,2.1627295634414514e-06,0.00081876110896258,32.67701542716271,2.755898756667771e-06,1.2681633516639106,0.0002606680691018044,0.0,0.0,0.8,0.7916666666666666,0.85,0.29166666666666663,0.008988554106958773,0.0,0.5833333333333333,0.0588463595345185,0.2486980268830205
UNC5CL,0.04993977580053808,0.017610223526482685,0.032329552274055394,up_in_CKD,1.847905759833876,4.985757917427823,7.753807599550887e-05,0.006674481856995558,27.938910250040845,9.465171278136571e-06,0.12997357204320922,0.001000000000000002,0.0,0.0,0.7857142857142857,0.7916666666666667,0.8444444444444444,0.29166666666666674,0.034482758620689724,0.0,0.5833333333333335,0.006031140657396426,0.24833266491308856
TMEM63A,0.09971916210028252,0.06406527570950964,0.03565388639077288,up_in_CKD,1.8752196086915975,5.151689986033119,3.29206539919747e-05,0.0039011716074381407,28.770942933993826,7.564921056897988e-06,0.1610499691870058,2.0187581246670894e-18,0.0,0.0,0.7952380952380953,0.8083333333333332,0.95,0.30833333333333324,6.961234912645136e-17,0.0,0.6166666666666665,0.007473173213345881,0.24816130130933578
RNF217,0.06110143188240078,0.03412553045766074,0.026975901424740045,up_in_CKD,1.6854303451352404,4.489816178258862,0.00031215473716013847,0.015143158737484308,23.241890031567497,3.585658327424053e-05,0.08273828293858106,0.0010000000000000024,0.0,0.0,0.7904761904761906,0.7916666666666666,0.825,0.29166666666666663,0.03448275862068974,0.0,0.5833333333333333,0.003839289898012132,0.24789429476121164
RAP1GDS1,0.09869950722401045,0.07517635249458872,0.023523154729421736,up_in_CKD,1.6357928531890613,4.580624946318705,9.734222748078576e-05,0.007822432186198323,21.893058478999716,5.378716080289472e-05,0.08106211829000065,3.12285809747127e-18,0.0,0.0,0.8142857142857143,0.8083333333333333,0.85,0.30833333333333335,1.0768476198176793e-16,0.0,0.6166666666666667,0.003761511126515546,0.24741896889196988
RHOBTB2,0.02162023690333436,0.03460556473284257,-0.01298532782950821,down_in_CKD,-1.886155109360926,-5.51289471871503,4.967117144711499e-06,0.0013099642578916417,29.107481699195397,6.915858531806697e-06,0.07060506878777216,4.093947403305262e-19,0.0,0.0,0.819047619047619,0.8083333333333332,0.9027777777777779,0.30833333333333324,1.4117060011397457e-17,0.0,0.6166666666666665,0.003276274509425953,0.2473219215685518
NEXN,0.020132211752327944,0.05674459301732566,-0.03661238126499772,down_in_CKD,-1.586082082427605,-4.88303764846249,7.21698764736291e-05,0.006422233486196259,20.58264304525544,8.063305733414501e-05,0.12730819907681382,0.0018945835760046607,0.0,0.0,0.780952380952381,0.775,0.8722222222222221,0.275,0.06533046813809175,0.0,0.55,0.005907459827424249,0.24731367922072156
TIMP3,0.4370064689467202,0.7711972608708411,-0.3341907919241209,down_in_CKD,-1.7150733432779581,-4.9839234899745275,2.2508351115211536e-05,0.0031242452911592667,24.066626504912456,2.8132249771097818e-05,1.4359161907955895,0.0,0.0,0.0,0.7904761904761904,0.7916666666666666,0.9,0.29166666666666663,0.0,0.0,0.5833333333333333,0.06663056483545769,0.24665944630042486
MVD,0.07795358575950698,0.11664153556938807,-0.03868794980988109,down_in_CKD,-1.7189211840887058,-5.214026518910377,2.0615536451127743e-05,0.0029754065295881384,24.174736667254788,2.7259568578637197e-05,0.168013052157982,0.0008000000000000023,0.0,0.0,0.7952380952380953,0.7916666666666666,0.875,0.29166666666666663,0.027586206896551807,0.0,0.5833333333333333,0.00779627991993942,0.24592707207594192
C9orf24,0.04159540500506125,0.06988021529601936,-0.028284810290958105,down_in_CKD,-1.565989103276101,-4.606148846505152,6.798877125469393e-05,0.0061444057760083205,20.064451676559436,9.49287161362891e-05,0.09795641875485556,0.00030615106022548096,0.0,0.0,0.7857142857142858,0.7999999999999999,0.8333333333333334,0.29999999999999993,0.010556933111223483,0.0,0.5999999999999999,0.004545454360590733,0.2451318641166075
ITGA8,0.020380011966365644,0.07890001460465318,-0.058520002638287535,down_in_CKD,-2.0455328523857017,-6.1775888910536905,1.475072540383752e-06,0.0006901911999440749,34.234401683366066,1.8760661521858223e-06,0.3783898632559864,2.188575831284647e-18,0.0,0.0,0.8095238095238095,0.7999999999999999,0.9166666666666667,0.29999999999999993,7.54681321132637e-17,0.0,0.5999999999999999,0.01755835784732584,0.24351167156946515
DHRS3,0.19681576842344672,0.3696828125684126,-0.1728670441449659,down_in_CKD,-2.4047435568889513,-7.283728022325562,1.0577126910346714e-07,0.0001095865898818422,47.31374924508211,1.0364417198942306e-07,1.6462764497383187,0.00010630841121495416,0.0,0.0,0.7857142857142857,0.7833333333333332,0.9111111111111111,0.2833333333333332,0.0036658072832742817,0.0,0.5666666666666664,0.07639187469611271,0.24341136451919884
UAP1,0.09342702286470403,0.19045798904299016,-0.09703096617828613,down_in_CKD,-1.5986397428942714,-4.841592962582397,5.2505455595916055e-05,0.005216381050813441,20.909855680045062,7.280376190576792e-05,0.3540761005452727,2.0932329943453447e-18,0.0,0.0,0.7904761904761906,0.7999999999999998,0.9166666666666667,0.2999999999999998,7.218044808087396e-17,0.0,0.5999999999999996,0.016430130619946692,0.24328602612398925
FAM53B,0.057105797079785275,0.07747004286473833,-0.02036424578495305,down_in_CKD,-1.5699080454715384,-4.756246338361978,6.618314322662286e-05,0.006075863876595979,20.165001310114906,9.195633568137523e-05,0.07085803625397559,0.0011058545239503246,0.0,0.0,0.7857142857142858,0.7833333333333333,0.8083333333333332,0.2833333333333333,0.038132914618976714,0.0,0.5666666666666667,0.0032880129139833876,0.24257743509705404
PRICKLE2,0.04848554171729856,0.03245700550005932,0.016028536217239243,up_in_CKD,1.584715073735069,4.268320635834854,0.00041174762820856553,0.017336427713106655,20.547178894825738,8.153412187301063e-05,0.044731593315527646,0.00010796460176991128,0.0,0.0,0.8,0.8,0.8583333333333332,0.30000000000000004,0.003722917302410734,0.0,0.6000000000000001,0.002075672206852273,0.2419043013623348
MAP1LC3A,0.3069178459147517,0.47619682059198826,-0.16927897467723657,down_in_CKD,-1.8676122199785579,-5.653437045701143,6.20294221895601e-06,0.0013736439219230064,28.53798057992649,8.052094115720405e-06,0.9048538738109253,8.280413391995954e-19,0.0,0.0,0.7952380952380953,0.7916666666666666,0.8777777777777779,0.29166666666666663,2.855314962757226e-17,0.0,0.5833333333333333,0.04198777414172681,0.24173088816167868
TOB1,0.3397020137108277,0.5576245767149168,-0.21792256300408913,down_in_CKD,-1.6877389774644354,-5.190570424894007,3.32690120236299e-05,0.0039011716074381407,23.305605185885714,3.5185809888886244e-05,0.8859497959491314,0.0018927710843373489,0.0,0.0,0.761904761904762,0.7583333333333332,0.9,0.2583333333333332,0.06526796842542583,0.0,0.5166666666666664,0.041110571562844464,0.2409959683494058
ARNT,0.08735905500558952,0.06298646451762814,0.02437259048796138,up_in_CKD,1.9456308937450202,5.471143033577211,8.284949366703809e-06,0.001657561249159155,30.97210561114129,4.247058754018551e-06,0.13185293304554485,0.0018945835760046585,0.0,0.0,0.7619047619047619,0.7666666666666666,0.8444444444444444,0.2666666666666666,0.06533046813809168,0.0,0.5333333333333332,0.006118348313329307,0.2406891902512358
TTC30B,0.03600516165773512,0.023093936904831268,0.01291122475290385,up_in_CKD,1.5649702755371229,4.665863537241122,6.467381326974821e-05,0.005994208699538006,20.038352427120586,9.57169040391644e-05,0.04490244549408413,8.881784197001247e-19,0.0,0.0,0.7904761904761906,0.7999999999999998,0.8111111111111111,0.2999999999999998,3.062684205862499e-17,0.0,0.5999999999999996,0.002083600230251939,0.24041672004605028
UNC79,0.0036781731397544466,0.001060073985701989,0.002618099154052458,up_in_CKD,1.6544775996319976,4.702645966593857,5.748776949484824e-05,0.005558288157255102,22.396059226505916,4.617864918393843e-05,0.009767982653073671,1.1442014469418354e-18,0.0,0.0,0.7952380952380953,0.8,0.8916666666666666,0.30000000000000004,3.945522230833915e-17,0.0,0.6000000000000001,0.0004532619700573477,0.24009065239401153
RCAN1,0.17286926170729847,0.40632366977626133,-0.23345440806896287,down_in_CKD,-2.0449233845220216,-6.38497883686681,4.6804308185485045e-06,0.001293136171867544,34.21400439735001,1.8854215261606793e-06,1.3788905694353673,0.0010000000000000024,0.0,0.0,0.7571428571428571,0.7666666666666665,0.8277777777777778,0.2666666666666665,0.03448275862068974,0.0,0.533333333333333,0.06398441502136631,0.23992331978588236
CHSY1,0.0514982246333561,0.11062312852413858,-0.05912490389078248,down_in_CKD,-1.6754858457060406,-5.11650625928605,3.196020646118214e-05,0.00386079134358259,22.96843215677416,3.889436921514934e-05,0.23907093686989211,0.0001265912305516255,0.0,0.0,0.780952380952381,0.7916666666666666,0.8333333333333334,0.29166666666666663,0.004365214846607776,0.0,0.5833333333333333,0.011093566366541931,0.2372981325452848
PTP4A1,0.15770409909125707,0.36727397826416475,-0.20956987917290767,down_in_CKD,-1.8864845361091278,-5.698055936889427,5.160487276978192e-06,0.001336658356295869,29.1176501316453,6.8971962362441785e-06,1.1362287943321177,1.7162197588997201e-18,0.0,0.0,0.7761904761904762,0.7833333333333333,0.861111111111111,0.2833333333333333,5.917999168619724e-17,0.0,0.5666666666666667,0.05272422362388243,0.2372115113914432
PAPPA2,0.23359020065960598,0.08415896448408877,0.1494312361755172,up_in_CKD,1.6119641567767935,4.298699201933277,0.0004625063616473763,0.01868706065653257,21.259869076907336,6.531916115181089e-05,0.41634739660177866,1.2212453270876714e-18,0.0,0.0,0.7857142857142857,0.7916666666666666,0.7166666666666666,0.29166666666666663,4.211190783060936e-17,0.0,0.5833333333333333,0.019319694548452917,0.23719727224302392
PPP1R15B,0.09488849664457441,0.16305153661250368,-0.06816303996792927,down_in_CKD,-1.9799238799492473,-6.07655580852235,3.7038397009099447e-06,0.0011430679757808244,32.07353375776322,3.2072736780512347e-06,0.3970356243759449,0.0,0.0,0.0,0.7857142857142857,0.7916666666666665,0.8944444444444443,0.2916666666666665,0.0,0.0,0.583333333333333,0.018423573800160454,0.23701804809336532
JOSD1,0.08636986438547459,0.15113519835272707,-0.06476533396725248,down_in_CKD,-1.796266395859015,-5.4326275086064655,1.074787124750197e-05,0.0019977316603494006,26.39923334911912,1.445902038822141e-05,0.31404415110532286,1.5231480793980201e-18,0.0,0.0,0.7904761904761904,0.7916666666666666,0.8777777777777779,0.29166666666666663,5.252234756544897e-17,0.0,0.5833333333333333,0.014572535155986876,0.23624784036453073
CCDC51,0.0746192001493172,0.049182564909987084,0.02543663523933011,up_in_CKD,1.8052521672512154,4.996248740223054,4.0794590904146566e-05,0.0044640360409861565,26.664016805715352,1.3431437272218433e-05,0.10792342534503156,0.000125514403292181,0.0,0.0,0.7857142857142858,0.7916666666666666,0.861111111111111,0.29166666666666663,0.0043280828721441724,0.0,0.5833333333333333,0.005007951603172974,0.23606615680282558
SYNM,0.022076879394975157,0.05197647325296864,-0.029899593857993484,down_in_CKD,-1.6671128325771198,-5.116769314472456,3.72555695395367e-05,0.004212960221218441,22.739442517172513,4.164957492586731e-05,0.11840481047256193,0.00010946196660482472,0.0,0.0,0.7857142857142857,0.7916666666666665,0.8777777777777779,0.2916666666666665,0.003774550572580163,0.0,0.583333333333333,0.0054943174619758945,0.23594201705476048
CLN8,0.08001748072203523,0.12994365231125932,-0.04992617158922409,down_in_CKD,-1.750630009304179,-5.091699924155342,1.651610737908858e-05,0.0026039797558008683,25.074862604806494,2.102229731221653e-05,0.2258790992057919,0.0,0.0,0.0,0.7952380952380953,0.7916666666666666,0.9111111111111111,0.29166666666666663,0.0,0.0,0.5833333333333333,0.010481427858451393,0.2354296189050236
COL27A1,0.1022626004426546,0.05371928456110136,0.048543315881553244,up_in_CKD,1.7441910975252488,4.677175199939842,0.0001794312771816214,0.011048408186961622,24.890748420160897,2.216162458298987e-05,0.16567150339770437,0.0010000000000000002,0.0,0.0,0.7809523809523808,0.7749999999999999,0.8138888888888888,0.2749999999999999,0.03448275862068967,0.0,0.5499999999999998,0.007687625447284842,0.2353306285377328
DOCK11,0.07004397103228538,0.031129114207716618,0.03891485682456876,up_in_CKD,1.6468951547405837,4.394859681442635,0.00037007356857945083,0.016541582853754063,22.19124805124736,4.912805520402629e-05,0.11416906075646167,0.0010190705801086271,0.0,0.0,0.7571428571428571,0.7749999999999999,0.8833333333333332,0.2749999999999999,0.03514036483133197,0.0,0.5499999999999998,0.005297766717653542,0.23511569927606343
ACO2,0.33740044062870017,0.48280236206155497,-0.1454019214328548,down_in_CKD,-1.7511608778265209,-5.209965600103716,1.3840001336923966e-05,0.002347944086457101,25.090072527519414,2.0931011376932643e-05,0.6694811547525276,0.0020927710843373485,0.0,0.0,0.7523809523809525,0.75,0.8,0.25,0.07216452014956375,0.0,0.5,0.03106581552168427,0.23507897116416238
FILIP1,0.022408130204834863,0.05587584376645213,-0.03346771356161727,down_in_CKD,-1.883618444758034,-5.72323989277687,5.865848950023376e-06,0.0013557771628166075,29.029241826267334,7.061267140341176e-06,0.18078800316187624,1.0869083411080267e-18,0.0,0.0,0.7904761904761906,0.7916666666666666,0.8861111111111111,0.29166666666666663,3.7479597969242304e-17,0.0,0.5833333333333333,0.008389073710127933,0.23501114807535892
ECSIT,0.13696756797386295,0.18123889975081325,-0.04427133177695031,down_in_CKD,-1.5967938566393531,-4.780361109153688,4.992958776900887e-05,0.005064536157968346,20.861595986736916,7.390553910137325e-05,0.16227111874711975,6.933451634178669e-19,0.0,0.0,0.7904761904761906,0.7916666666666666,0.913888888888889,0.29166666666666663,2.390845391096093e-17,0.0,0.5833333333333333,0.0075298380002328386,0.23483930093337987
ZBTB10,0.12489799735444453,0.17475047784045053,-0.049852480486006004,down_in_CKD,-1.5661929493179387,-4.34018987598319,0.00021376756833913843,0.012161320646771508,20.069675627671835,9.477178885109547e-05,0.1495220294435253,9.552543941045613e-19,0.0,0.0,0.7857142857142857,0.7916666666666665,0.8083333333333333,0.2916666666666665,3.2939806693260736e-17,0.0,0.583333333333333,0.006938244265945656,0.23472098218652235
PIFO,0.051559897209485256,0.03246742438160499,0.019092472827880264,up_in_CKD,1.7743543372474329,4.7945996702800775,0.00011539711927793596,0.008556007761648754,25.759090751799082,1.7306041580601968e-05,0.07004806078507024,0.0009999999999999996,0.0,0.0,0.7809523809523808,0.7749999999999999,0.8277777777777777,0.2749999999999999,0.03448275862068964,0.0,0.5499999999999998,0.003250427765670431,0.2344431890014099
RCBTB2,0.09549154684437983,0.06726295082616186,0.028228596018217963,up_in_CKD,1.7208459429694665,4.697552348873992,0.00011541426433827451,0.008556007761648754,24.228906213554765,2.6833207563879657e-05,0.1004441976462966,0.0,0.0,0.0,0.7952380952380953,0.7916666666666666,0.8277777777777777,0.29166666666666663,0.0,0.0,0.5833333333333333,0.00466089432413805,0.2342655121981609
CASP9,0.0391563856296191,0.06206371270020409,-0.022907327070584987,down_in_CKD,-1.6376180679403616,-4.966143500259502,3.9048047902623264e-05,0.004367777092899755,21.941942207274998,5.2992137363584994e-05,0.08852197738009965,9.481304630298828e-19,0.0,0.0,0.7904761904761906,0.7916666666666666,0.8972222222222221,0.29166666666666663,3.269415389758217e-17,0.0,0.5833333333333333,0.004107669647432299,0.23415486726281978
RAB3D,0.0653154665806229,0.04202503903435938,0.023290427546263523,up_in_CKD,1.6394410539532114,4.418016713075536,0.00028965804730516747,0.01458615598646497,21.990820658622688,5.2209728846300676e-05,0.07010676614269268,0.0,0.0,0.0,0.7904761904761904,0.7916666666666666,0.8694444444444445,0.29166666666666663,0.0,0.0,0.5833333333333333,0.0032531518599889743,0.23398396370533112
FLVCR2,0.019036633711351513,0.007929205326193726,0.011107428385157787,up_in_CKD,1.6042729020390576,4.334154507481491,0.0003347961193477476,0.015818298733352047,21.057476270864893,6.954106036264345e-05,0.03208979576014908,0.0,0.0,0.0,0.7857142857142857,0.7916666666666665,0.7611111111111112,0.2916666666666665,0.0,0.0,0.583333333333333,0.0014890571125662497,0.23363114475584648
ZFP64,0.024931310305219813,0.01636035071800151,0.008570959587218301,up_in_CKD,1.5777051045213222,4.375213722647047,0.00019325311292497555,0.011441373073374573,20.365800519539746,8.631375019179041e-05,0.026254125756772898,2.545459719448437e-18,0.0,0.0,0.7904761904761904,0.7916666666666666,0.8527777777777779,0.29166666666666663,8.777447308442887e-17,0.0,0.5833333333333333,0.0012182655503492005,0.2335769864434032
TLR6,0.010679306430101593,0.0017402772506076723,0.00893902917949392,up_in_CKD,1.6179411531908505,4.267343890992561,0.0006086654949639904,0.021869663884864766,21.417820160633497,6.221461232751841e-05,0.024010570035391622,1.8354504693393623e-18,0.0,0.0,0.7952380952380953,0.7916666666666666,0.7166666666666666,0.29166666666666663,6.329139549446077e-17,0.0,0.5833333333333333,0.0011141582313331578,0.23355616497959997
RBBP8NL,0.005385339297175492,0.0016777772902946055,0.0037075620068808867,up_in_CKD,1.6404409133483178,4.495650122615921,0.00017453991492283438,0.010936075446892927,22.017652283348692,5.1785479332873984e-05,0.011927715765819203,1.0695734561141823e-18,0.0,0.0,0.7904761904761906,0.7916666666666666,0.9,0.29166666666666663,3.6881843314282153e-17,0.0,0.5833333333333333,0.0005534796834019851,0.23344402927001373
SLC45A1,0.006036138693005093,0.018724198082743556,-0.012688059389738462,down_in_CKD,-1.7712058183588317,-5.452675609083654,1.842229290248895e-05,0.0027886460301008087,25.667754962630553,1.7758727809642372e-05,0.05741009483510117,0.001890538033395177,0.0,0.0,0.7571428571428571,0.7583333333333333,0.8527777777777776,0.2583333333333333,0.06519096666879921,0.0,0.5166666666666666,0.002663990468692007,0.23327585142792476
ASCL2,0.04466812292868745,0.017298786060224433,0.027369336868463018,up_in_CKD,1.940034889070107,5.2235552738951485,4.818664162967129e-05,0.004939556444087506,30.794198488439413,4.44631641337678e-06,0.1224593311006513,0.0012108328479906816,0.0,0.0,0.7571428571428571,0.7666666666666665,0.9111111111111111,0.2666666666666665,0.041752856827264886,0.0,0.533333333333333,0.005682458665005945,0.23117096779724033
SH3BP4,0.09366811296209401,0.17628798113748836,-0.08261986817539435,down_in_CKD,-1.904709761701704,-5.648327296425486,3.865755884557842e-06,0.001168183106364823,29.682975897178046,5.939606651936409e-06,0.4614766259173513,0.0,0.0,0.0,0.7619047619047619,0.7833333333333333,0.925,0.2833333333333333,0.0,0.0,0.5666666666666667,0.02141381818823125,0.23094943030431292
ATP1B2,0.06706423531399609,0.13225787915571519,-0.06519364384171909,down_in_CKD,-1.7646987220087516,-5.128742675570447,1.4859830579808191e-05,0.0024493391200013388,25.479503831939898,1.873209000720907e-05,0.3003824544773629,0.0001072289156626515,0.0,0.0,0.7809523809523808,0.7833333333333332,0.9055555555555556,0.2833333333333332,0.0036975488159535007,0.0,0.5666666666666664,0.013938593865564291,0.23093340496616083
FXYD6,0.06503673024557892,0.12586806007353046,-0.060831329827951544,down_in_CKD,-1.7047459560417688,-4.948897560852253,2.491498551407562e-05,0.0033462209711265446,23.777662701606243,3.061444316427761e-05,0.25670854685149536,0.00010585452395032679,0.0,0.0,0.7904761904761904,0.7833333333333333,0.7694444444444445,0.2833333333333333,0.003650155998287131,0.0,0.5666666666666667,0.011912001260552418,0.230509129318092
RCAN3,0.09801347694975883,0.057285153900637424,0.040728323049121405,up_in_CKD,1.7057306575533298,4.693845902324873,9.866377847986419e-05,0.007842911531962085,23.805139713687122,3.0368656789055574e-05,0.1462739228367061,0.00012431318681319013,0.0,0.0,0.7904761904761906,0.7833333333333332,0.8722222222222221,0.2833333333333332,0.004286661614247936,0.0,0.5666666666666664,0.006787522950004345,0.2297388359023666
TFAP4,0.04308628856249524,0.024258055030570953,0.018828233531924286,up_in_CKD,1.5706089677754882,4.36808598909517,0.00018851412806737255,0.01127175616584669,20.18301160628278,9.143450432297041e-05,0.0576061004932683,0.001107964601769912,0.0,0.0,0.7619047619047619,0.7666666666666666,0.8333333333333334,0.2666666666666666,0.03820567592310042,0.0,0.5333333333333332,0.0026730856845537244,0.2291502208394842
HAPLN2,0.003914602734846213,0.024342044085652947,-0.020427441350806735,down_in_CKD,-1.6113811430495701,-5.025817642461649,7.938889093809043e-05,0.006708959461107367,21.244493357801492,6.56300884013942e-05,0.07153867435027436,0.0001054164239953412,0.0,0.0,0.780952380952381,0.7833333333333332,0.8777777777777777,0.2833333333333332,0.003635049103287628,0.0,0.5666666666666664,0.0033195964430887946,0.22878460559659938
PLS1,0.11707509073152265,0.06495004758038836,0.052125043151134295,up_in_CKD,1.8710299614060817,5.101092031203461,4.526749767853628e-05,0.004758007636428759,28.642525498466544,7.829454295349671e-06,0.22651496076058036,2.7933600631172583e-18,0.0,0.0,0.7809523809523811,0.7833333333333332,0.8944444444444445,0.2833333333333332,9.632276079714684e-17,0.0,0.5666666666666664,0.010510933629626821,0.22876885339259195
PGP,0.17183942727200888,0.23536655125121703,-0.06352712397920815,down_in_CKD,-1.5991065698741567,-4.59393345157866,7.131179747407547e-05,0.0063654007529936295,20.922069451211108,7.252770920716602e-05,0.2231019656930345,2.2023235900800332e-18,0.0,0.0,0.7857142857142858,0.7833333333333333,0.8222222222222222,0.2833333333333333,7.594219276138046e-17,0.0,0.5666666666666667,0.010352561023628687,0.22873717887139244
