gene,mean_expr_CKD,mean_expr_Ref,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,f_classif_score,f_classif_p_value,statistical_rank_score
CFAP46,0.010977605274181401,0.006199616116498817,0.004777989157682584,up_in_CKD,0.684108683982566,1.9021536761061169,0.06865160619994456,0.2740962146793823,3.8291292940938413,0.05942780962752174,0.001837306034146785
CFAP47,0.0031161683269557068,0.0012151702324863889,0.0019009980944693179,up_in_CKD,0.7480814049970571,2.0087326127426794,0.059345120360401245,0.2537553578426326,4.578756451383034,0.0403506080993142,0.000846981903891651
CFAP52,0.0006081088014271666,0.0,0.0006081088014271666,up_in_CKD,0.9422524480522868,2.452426921279506,0.027913179156013483,0.1723996864628382,7.2641428024952255,0.011260409067655283,0.0004374584992463844
CFAP53,0.01558776989716534,0.009001446182160876,0.0065863237150044635,up_in_CKD,0.7193177946078281,2.0154907052256763,0.054035556999403274,0.24183726645745857,4.2334207334138405,0.048129827333325007,0.00292065726364993
CFAP54,0.005558053725599954,0.0012672678614472554,0.004290785864152698,up_in_CKD,1.1199090421376536,3.032207057971377,0.006576270964699239,0.07929766301373048,10.261605785413723,0.0031372090517319076,0.005289372924059484
CFAP57,0.0037977454624047126,0.0010695095194604555,0.0027282359429442573,up_in_CKD,1.1995275026365984,3.2676640559332975,0.0036522135783582698,0.05825779190090111,11.77254187839486,0.0017226273316977476,0.004040495084984897
CFAP58,0.0006162285376278,0.0009494666665343945,-0.0003332381289065944,down_in_CKD,-0.226501954415937,-0.6858672620787982,0.49892906128346526,0.6499879678387519,0.41975292562559346,0.5218302915568546,1.412173592046441e-05
CFAP58-DT,2.7838110216533335e-05,0.0,2.7838110216533335e-05,up_in_CKD,0.38421224293227274,1.0000000000000004,0.33428194339465733,0.5018154953177741,1.2077922077922087,0.28023200680839944,3.202903622974728e-06
CFAP61,0.0013057176637068465,0.0008703565090142445,0.00043536115469260204,up_in_CKD,0.2926429780517552,0.8719002401048704,0.3904236899335812,0.5559958394272834,0.700690194024546,0.4089588473058973,3.247925833250649e-05
CFAP65,0.0036677632064022465,0.0003705664287848222,0.003297196777617424,up_in_CKD,1.4404039473489554,3.7989277390592653,0.001616117209802879,0.03780126798333015,16.975337985314617,0.0002613247186645741,0.006755842255786341
CFAP69,0.031093029694711418,0.015131999123956083,0.015961030570755333,up_in_CKD,0.9099356798714112,2.5114881709560173,0.01925127838942142,0.14250743612228586,6.774405885024935,0.014059994419478208,0.012289250161558483
CFAP70,0.05429415981068034,0.029138276139467314,0.025155883671213023,up_in_CKD,0.6782683511330886,1.8832448090373153,0.07140190424718731,0.2797178089989962,3.7640287321265364,0.06151004413850394,0.009440304648868652
CFAP73,0.004055498001179593,0.0016606759222103278,0.0023948220789692656,up_in_CKD,0.7241775654818178,2.0444908749299113,0.05040139619086192,0.2337925307996187,4.290816651931411,0.046729108267227336,0.0010946221534149246
CFAP74,9.758462956575999e-05,0.0,9.758462956575999e-05,up_in_CKD,0.3842122429322727,1.0000000000000002,0.33428194339465755,0.5018154953177741,1.2077922077922085,0.28023200680839944,1.1227563981594925e-05
CFAP77,0.00043373587461133337,0.0,0.00043373587461133337,up_in_CKD,0.7285355777540358,1.8961800180908321,0.07876575258815822,0.29306072625143903,4.342615265891509,0.045503732070884484,0.00016843713578891677
CFAP97,0.22539149171803724,0.13356237583959174,0.0918291158784455,up_in_CKD,0.7726391187085334,2.182343441437772,0.037599337813134036,0.2004029546749661,4.884309881662083,0.03461563214182677,0.049530438216205765
CFAP97D2,8.299256996250667e-05,0.0,8.299256996250667e-05,up_in_CKD,0.3842122429322727,1.0000000000000002,0.33428194339465755,0.5018154953177741,1.2077922077922085,0.28023200680839944,9.548679883271122e-06
CFAP99,0.0012150188181146667,0.00026676817792554443,0.0009482506401891223,up_in_CKD,1.0255039380155528,2.8642589595980787,0.008151727024515379,0.0891133384291844,8.604477219971514,0.0062574549062858935,0.0010211122110892273
CFB,0.04361024617233556,0.008230097469607326,0.03538014870272824,up_in_CKD,1.1022331061987354,2.872718738221348,0.012166870398932566,0.1117672293454825,9.940236712367833,0.0035765288048168493,0.03711304295465833
CFD,0.07038420855715423,0.05871573123804948,0.011668477319104746,up_in_CKD,0.3411957289426609,0.9928249331780067,0.32848213475389226,0.5018154953177741,0.952482480944021,0.3366430671776542,0.001192204326775886
CFDP1,0.4359676514590566,0.4567789901953288,-0.020811338736272222,down_in_CKD,-0.13904505644731172,-0.3842090401101702,0.7042155333402335,0.8079363618640197,0.15818340863811353,0.6935601807932431,0.0002680240037712349
CFH,0.06340711165076536,0.04875586400657087,0.014651247644194489,up_in_CKD,0.49300713385145206,1.3708069748192415,0.18253331687383856,0.4016669599003498,1.9886402784143749,0.16843855574800493,0.00286134228056734
CFHR3,8.590446091690001e-05,0.0,8.590446091690001e-05,up_in_CKD,0.3842122429322726,1.0000000000000002,0.3342819433946575,0.5018154953177741,1.2077922077922083,0.2802320068083995,9.883706435540269e-06
CFI,0.32459186438231863,0.17713787330469988,0.14745399107761875,up_in_CKD,1.8130316518177627,4.816176438102719,0.00016618022081469475,0.010642137319722505,26.89432175857946,1.2600920214006879e-05,0.5274516446947416
CFL1,1.3858924207493948,1.426390609108712,-0.04049818835931718,down_in_CKD,-0.25072746728583567,-0.7046016515998051,0.48704538931460944,0.6399793940841726,0.5143439687855712,0.47863381247176473,0.00196819211735196
CFL2,0.17036224031446698,0.19078939041043488,-0.020427150095967905,down_in_CKD,-0.543487337254667,-1.566109339892693,0.12759648912245308,0.3698984860040336,2.4167330652777403,0.13019618955514134,0.004795103179307511
CFLAR,0.3592951580149526,0.41844033881450415,-0.059145180799551555,down_in_CKD,-0.695224381926482,-2.0001611239278363,0.05445236243497387,0.24276364441963916,3.9545749736595717,0.0556337876336102,0.02528073915779051
CFLAR-AS1,0.0012898467560224533,0.001158085320364272,0.00013176143565818118,up_in_CKD,0.08675274508553546,0.2586786679705889,0.7977186331526105,0.8737167248404183,0.06157668092625735,0.8056575161839904,6.701725416111224e-07
CFP,0.026637708024298132,0.014556660155363934,0.012081047868934198,up_in_CKD,0.8828689686808755,2.4155368709794134,0.0244692967340217,0.16155417064262464,6.377380493396996,0.016886636851475317,0.008444064320211705
CFTR,0.013812557547951033,0.005205176648906267,0.008607380899044767,up_in_CKD,1.0899852141079138,2.904652447325006,0.009732323108391259,0.09886675407843361,9.720554457058972,0.003914711627038394,0.009428355816890395
CGA,0.0053170361952772595,0.025793203977950305,-0.020476167782673044,down_in_CKD,-1.015553269545022,-3.027476697314479,0.005144263271110154,0.06984829664348631,8.438305445047506,0.006720152999039251,0.02403536263179532
CGAS,0.01493613811233129,0.006073182395141683,0.008862955717189607,up_in_CKD,1.0458850950172827,2.847689281815381,0.009622533501414293,0.09818842661837096,8.949891534376174,0.0054019853272867764,0.00934323138140707
CGGBP1,0.2796184606980489,0.2880896960362989,-0.008471235338250005,down_in_CKD,-0.19473097931904193,-0.539490745822146,0.5944263332894247,0.7246420947483385,0.31025580796270746,0.5815228451689578,0.00023074184945873465
CGN,0.08361984721575974,0.07524451492929937,0.008375332286460369,up_in_CKD,0.2725585413472509,0.7377529782357215,0.4692481842381324,0.6254199129260416,0.6078122055927906,0.4415245442033945,0.00046529278148382895
CGNL1,0.3269887235530387,0.40439492227075424,-0.07740619871771554,down_in_CKD,-1.0407832294041717,-2.900226389351428,0.007555506533674856,0.08578678847041393,8.862788704982536,0.005605098717632625,0.0859269298943314
CGREF1,0.005546973201335493,0.006196724554645422,-0.0006497513533099296,down_in_CKD,-0.14487817411207982,-0.4064803546288657,0.6876041376258931,0.7958901980021211,0.17173378909677361,0.6814291571019458,9.333167302639626e-06
CGRRF1,0.094270441158721,0.09734557927870675,-0.0030751381199857486,down_in_CKD,-0.14204634924313886,-0.3978189175195753,0.6939414721358342,0.8003073905850443,0.16508589818157635,0.6873079075567046,4.2258592542242345e-05
CH25H,0.0022927810678840467,0.010023367038224054,-0.007730585970340008,down_in_CKD,-0.8577897563445006,-2.681786407878735,0.015184114133044898,0.12538888442915813,6.020208540732743,0.019963556990120035,0.005979640404412717
CHAC1,0.008996240879032419,0.03176779655622073,-0.02277155567718831,down_in_CKD,-1.4075574156425261,-4.35886004657056,0.000294460308752681,0.014652304557316082,16.20996445906582,0.0003396656172935979,0.058786881883924426
CHAC2,0.01898810401279305,0.019509269129363724,-0.0005211651165706738,down_in_CKD,-0.08226582090070894,-0.24306404190579337,0.809601398064443,0.8815250485404108,0.05537180690564336,0.8155140338230816,2.348013473093995e-06
CHAD,0.0010527385672633135,0.0007657439311671335,0.00028699463609618,up_in_CKD,0.23830300437163207,0.6917133636340809,0.49427052465965216,0.646036851560104,0.46463172457537727,0.5005284164059783,1.297682333433201e-05
CHADL,0.01781291772576624,0.02424258044695253,-0.00642966272118629,down_in_CKD,-0.8487475782226676,-2.4024307443540467,0.023044928786180866,0.15654500148474704,5.893956421681445,0.021193369481434066,0.004394983249993032
CHAF1A,0.01135685865175476,0.011866353662728929,-0.0005094950109741682,down_in_CKD,-0.08617308044706243,-0.255820673332982,0.7998614006713956,0.8752825302655202,0.06075654376693003,0.8069290941965893,2.539966424737299e-06
CHAF1B,0.006281704788643241,0.0065928756087824955,-0.0003111708201392546,down_in_CKD,-0.10417441667833297,-0.2900394141639243,0.7741374875127046,0.8571652104100596,0.08879161982948948,0.7677070530204282,2.169782586347233e-06
CHAMP1,0.07265118249248363,0.07431972974799177,-0.0016685472555081349,down_in_CKD,-0.11385590795426537,-0.316024195408069,0.7546253341133138,0.8447494093238369,0.10606228180437392,0.7468606397674309,1.3919791808122304e-05
CHCHD1,0.3910343161418452,0.43537828322630895,-0.04434396708446375,down_in_CKD,-0.5001565222968665,-1.3732942794538086,0.18308584688396776,0.4022813313719537,2.0467353828771477,0.1625365097020647,0.008771101905897473
CHCHD10,1.3275128293704186,1.5639687330397578,-0.23645590366933922,down_in_CKD,-1.299919162595917,-3.6932525214747254,0.000912375097436112,0.026953158428331576,13.825553148687847,0.000793962162873464,0.48238909504233285
CHCHD2,1.4651143144169758,1.6977783254572685,-0.23266401104029266,down_in_CKD,-1.2563301871676733,-3.518840897355364,0.0015802360455181136,0.03733114631960951,12.913899866089862,0.0011139406781379404,0.4173875789599178
CHCHD3,0.14697223476893265,0.17130287404954891,-0.024330639280616267,down_in_CKD,-0.7009883384562895,-2.0072858058175447,0.05378419289022359,0.2412678886261615,4.020419868968533,0.05375104324361596,0.010531775918219183
CHCHD4,0.052533130690888656,0.05694282788764577,-0.004409697196757115,down_in_CKD,-0.33657926833759694,-0.9407483343947073,0.3554297625973768,0.522156145893042,0.9268822135200443,0.34312462565573515,0.0004188442265984195
CHCHD5,0.41831685088244597,0.4269741666780072,-0.008657315795561227,down_in_CKD,-0.13526676276755914,-0.3826207341915411,0.70485472965241,0.808472928899456,0.14970352180594187,0.7014622765089521,0.00010812806731913194
CHCHD6,0.07152612062652691,0.0868681613163575,-0.015342040689830583,down_in_CKD,-0.7604642212542285,-2.121384258526954,0.04365394946765125,0.21681237357585392,4.731593169336547,0.03736082420821911,0.0077459557088137105
CHCHD7,0.16140375775955787,0.202412678837918,-0.04100892107836013,down_in_CKD,-1.217741050429986,-3.5082048753460726,0.0014180253529749041,0.03486179278796777,12.132763084655386,0.001498948773929246,0.0727924993244309
CHD1,0.14240962911135702,0.15648717995262615,-0.014077550841269132,down_in_CKD,-0.3207374709871748,-0.9109873801494549,0.36981363923803995,0.5361990878817046,0.8416842978702176,0.36599840601046224,0.0012221463981849957
CHD1L,0.04934010175742246,0.05076515334265058,-0.0014250515852281195,down_in_CKD,-0.08826865181353237,-0.24814601386632745,0.8058799953359798,0.8788278574805193,0.06374744912437047,0.8023347119052269,7.056192271161032e-06
CHD2,0.24785229397985414,0.2559246654005278,-0.00807237142067363,down_in_CKD,-0.10366885657364902,-0.29659107536068974,0.7688252881792045,0.8535964487764064,0.08793189673599117,0.7688006512352594,5.753150365505193e-05
CHD3,0.18366141498677224,0.15335421228873705,0.03030720269803519,up_in_CKD,0.5504303201562212,1.4937271291074647,0.15052707677389676,0.3990950461560892,2.4788743964777473,0.12553662482650998,0.0066548458553810814
CHD4,0.28804057242750297,0.2882381003248157,-0.00019752789731275477,down_in_CKD,-0.0027866720302640226,-0.007953123349056589,0.9937076408890073,0.9961434347618642,6.353624458027483e-05,0.9936912354869448,9.237151875331626e-10
CHD5,0.005484391050353548,0.006286993652102061,-0.0008026026017485133,down_in_CKD,-0.19344803957121734,-0.5605006999577558,0.5791767927016606,0.7124287125286284,0.3061811782959321,0.5840021130424429,2.2863647799606354e-05
CHD6,0.178121155205386,0.173246093398781,0.004875061806604991,up_in_CKD,0.10809105195299278,0.30564727253621893,0.7621107450568034,0.8493596893621923,0.0955937087370375,0.7592514079371385,3.73651970350735e-05
CHD7,0.0663162145747897,0.05617897093247072,0.01013724364231898,up_in_CKD,0.5371156970850648,1.5013110738553803,0.1452319478164702,0.39564079314074563,2.3603994986332504,0.134595278572453,0.0021926444380647304
CHD8,0.12376893207958499,0.10581894202153862,0.017949990058046372,up_in_CKD,0.592405092271676,1.6010826236088318,0.12528046701357476,0.3673737596661138,2.8713583092224697,0.10019368229886334,0.004624494651590249
CHD9,0.5112345408455105,0.4037345110498239,0.10750002979568657,up_in_CKD,0.8489973058861022,2.3237407094076703,0.02974499792818796,0.1780648761652358,5.89742529874249,0.021158495087296253,0.0683976503840323
CHDH,0.12814229780782832,0.11293931432052062,0.015202983487307697,up_in_CKD,0.2300805126898732,0.6644574228907487,0.511346237304474,0.6602935255142345,0.4331212553424674,0.5153193948156343,0.0006305436568853082
CHEK1,0.013474741443635396,0.011512381415431077,0.001962360028204319,up_in_CKD,0.4346861353055258,1.3029921649401626,0.20322591337210374,0.4164286669892281,1.5459712054924413,0.22305266075248079,0.0003245359218881182
CHEK2,0.009768123078870771,0.005190164782299344,0.004577958296571427,up_in_CKD,1.2112342229590203,3.3637249287532818,0.0024868901478710265,0.04755747079086255,12.003450078003887,0.0015754345748802434,0.007334795259152953
CHFR,0.05240312045344823,0.04220810383924404,0.010195016614204189,up_in_CKD,0.9005176247208081,2.5852707045666747,0.014776586949590637,0.12369892236730536,6.6348981199047765,0.014989778741635982,0.008332799867592347
CHGA,0.00025537005409259335,0.0,0.00025537005409259335,up_in_CKD,0.3842122429322727,1.0000000000000002,0.33428194339465755,0.5018154953177741,1.2077922077922083,0.2802320068083995,2.93815084820896e-05
CHGB,0.03946373942486041,0.08636287377635524,-0.04689913435149483,down_in_CKD,-1.2016750340264948,-3.454962889928119,0.001641881837858697,0.03807433422564412,11.814732715111997,0.001694667895486553,0.07999204092258495
CHI3L1,0.0035665491554696138,0.01446053409014421,-0.010893984934674597,down_in_CKD,-0.8739046467563272,-2.716615702301681,0.013518483014309636,0.11830201877680922,6.248530895091551,0.017932542264565882,0.008825396539622193
CHI3L2,0.00824942662337814,0.002358116337989161,0.005891310285388978,up_in_CKD,0.9405567666649997,2.5062986828553955,0.022457434821001106,0.1546013726049459,7.238021165339879,0.011393362018012899,0.004492659461244501
CHIA,0.00023334116054973334,0.0005353364210171166,-0.00030199526046738334,down_in_CKD,-0.4560087859645434,-1.3722979868428113,0.18121972261525288,0.4006761190501958,1.7013601053561005,0.20171184151116645,5.4700302699317856e-05
CHIC1,0.07222603564206571,0.052197097809102457,0.020028937832963258,up_in_CKD,1.0100826258238236,2.7103513408718785,0.014127406374962643,0.12085994070706761,8.347638362654866,0.006988083447026552,0.01856623705225495
CHIC2,0.10707497836272895,0.10277770527915929,0.004297273083569655,up_in_CKD,0.15676037034763107,0.446401214074021,0.6585817132679557,0.7741270462683709,0.20105847582158007,0.6569863421188867,7.490075769803892e-05
CHID1,0.3431501915003938,0.34109840675887104,0.002051784741522733,up_in_CKD,0.023028736886875494,0.0616289736851778,0.9515378113936795,0.9714779048302358,0.004339004094040418,0.9479034174973868,5.937943129133104e-07
CHIT1,0.0003605298679543267,0.0,0.0003605298679543267,up_in_CKD,0.45711127762623976,1.1897363658628066,0.25393598851509996,0.4654503713162981,1.7095968010889449,0.2006523483087146,5.473522024464657e-05
CHKA,0.07178353724094959,0.08632854596337955,-0.014545008722429961,down_in_CKD,-0.6731190861920957,-1.904621805619988,0.06700232323197339,0.270301404110631,3.7070943070588522,0.06339815207972735,0.005562502258318819
CHKB,0.09696059549711339,0.07851329368524705,0.018447301811866337,up_in_CKD,0.4608087422974827,1.2601143312950371,0.22089944240425433,0.4325835577256257,1.737365702545537,0.1971301820488829,0.0030936516561958713
CHKB-CPT1B,2.9339749961233335e-05,0.00020305480873552778,-0.00017371505877429445,down_in_CKD,-0.27036789859209615,-0.8467150772827947,0.40845167609068367,0.572451960161879,0.598081095729049,0.4451685790701626,1.1378264228074525e-05
CHKB-DT,0.00930013964135424,0.006149615660796761,0.0031505239805574787,up_in_CKD,0.4524512992992311,1.268127250732229,0.2156910672451646,0.42716571403044723,1.6749178219436922,0.2051597628402166,0.0005265695819363169
CHL1,0.2058201362351874,0.11678623457025797,0.08903390166492944,up_in_CKD,1.5845013046102243,4.29224502335277,0.00035154060968003645,0.016187608074314058,20.541635871639564,8.167592654457607e-05,0.25263835942456386
CHM,0.13806778715085624,0.12356158904613321,0.014506198104723034,up_in_CKD,0.48165463886686743,1.300322602394147,0.20865507626345203,0.42056367288173246,1.8981097457070477,0.17815542642677562,0.002628279092467816
CHMP1A,0.17670046394443503,0.1695156495229156,0.007184814421519442,up_in_CKD,0.28127247791482257,0.7560222281750625,0.45904230113562794,0.6161069246707825,0.6472980559009993,0.4272077698879741,0.00042508202110864713
CHMP2A,0.6464017129573411,0.7497530254626015,-0.10335131250526042,down_in_CKD,-1.0272477709417909,-2.826772218950615,0.00953437612065779,0.09763228071312477,8.633765314676275,0.006179529123163546,0.10727224343710041
CHMP2B,0.19896569913245027,0.24122815364907726,-0.042262454516626996,down_in_CKD,-1.1288728032465074,-3.098023653309551,0.005143470198176173,0.06984829664348631,10.42653113926059,0.002934615350947774,0.05514409545095696
CHMP3,0.33478071109547936,0.33980794155412203,-0.005027230458642673,down_in_CKD,-0.08806807805280621,-0.254287149283234,0.8009658371643669,0.8756743522192683,0.06345807031566954,0.8027741475236525,2.5527139019325583e-05
CHMP4A,0.27076540640374996,0.2758185632175582,-0.005053156813808246,down_in_CKD,-0.0772390774870066,-0.21870250972226837,0.8284396298587962,0.8936136872749022,0.04881170529035844,0.8265927945263386,1.9066285507737437e-05
CHMP4B,0.24725480516388545,0.23131713023912517,0.01593767492476028,up_in_CKD,0.469246611317675,1.333919697600549,0.19256966921861582,0.40834429556613555,1.8015740364528094,0.18927037435311558,0.002909016147503398
CHMP4C,0.06004402090192762,0.050615950742361346,0.009428070159566274,up_in_CKD,0.5608817154906477,1.540188522725799,0.13733925351597434,0.384448880701911,2.573904262677807,0.11878036327251218,0.0021953868324661135
CHMP5,0.5251810558341786,0.5679941639103135,-0.04281310807613492,down_in_CKD,-0.6162264499551255,-1.7820782655783352,0.08458423554969223,0.3048942188489776,3.1069230351078834,0.08781802026380504,0.013609469906308918
CHMP6,0.09753888848338338,0.09316226318846285,0.0043766252949205275,up_in_CKD,0.2491412688321703,0.7066589764596604,0.48545960087041395,0.6388379687571198,0.5078566786524853,0.4813981540105162,0.00021220156549608108
CHMP7,0.0648336402939257,0.07078973282981539,-0.00595609253588969,down_in_CKD,-0.4100578981709697,-1.2020873846073286,0.23848799052813596,0.45013250521933795,1.3757521078832182,0.2497602888019278,0.000846661633085496
CHN1,0.014376076019635921,0.018258721844620636,-0.0038826458249847148,down_in_CKD,-0.4327864325174921,-1.251439638896496,0.2201839654559344,0.43194054895027434,1.5324880595826904,0.2250333739456549,0.0006126176682782575
CHODL,0.0032575646491159204,0.0029587723526621726,0.0002987922964537478,up_in_CKD,0.14100283852206544,0.4092950034550415,0.6851400119382225,0.7938615547520803,0.1626692765831973,0.6894792271269704,4.223809160392524e-06
CHORDC1,0.12531045484985068,0.1429945902255233,-0.01768413537567262,down_in_CKD,-0.3248373888073824,-0.9812794056337549,0.33540254929426944,0.5029636138295777,0.8633399659134424,0.3599848176409965,0.001714513742572534
CHP1,0.31658481036981867,0.3675963090616505,-0.0510114986918318,down_in_CKD,-0.7878641009564177,-2.18454386261861,0.03866241852328939,0.20337203288497283,5.0786987038025275,0.031437713806887035,0.027799864396680286
CHP2,0.0009227759767308933,0.001944957906385222,-0.0010221819296543288,down_in_CKD,-0.44667229238809286,-1.319359616478245,0.1969676837125689,0.4116953346459979,1.6324047555319134,0.21085630633468627,0.0001759770480314637
CHPF,0.17574460467556094,0.16530398587131798,0.010440618804242963,up_in_CKD,0.19823560777368515,0.5406129236178457,0.5943672522818743,0.7246177414695195,0.3215238233678373,0.5747766245172878,0.0002895328168950069
CHPF2,0.05008545041855747,0.044456267696455054,0.005629182722102416,up_in_CKD,0.32131555577814996,0.864828906592852,0.39794327886734937,0.5630558708453303,0.8447210704229027,0.36514653441825895,0.0004511884875024079
CHPT1,0.28876975418823786,0.36520371285777453,-0.07643395866953667,down_in_CKD,-1.0597036726159086,-3.0750005322179836,0.004372110843097061,0.06376819283974146,9.187951694364367,0.004886269972020629,0.09682389540716446
CHRAC1,0.11944103355342033,0.14042247681671524,-0.020981443263294916,down_in_CKD,-0.9082611481390723,-2.657948255711772,0.012337023222961098,0.11266114337067111,6.749495289972866,0.014221309816096452,0.01806998885566383
CHRD,0.01081881784731298,0.010126613712887735,0.0006922041344252453,up_in_CKD,0.07532117169082073,0.22159407091103295,0.8261035373573093,0.8919298678304196,0.04641773649445713,0.830829486428703,2.5896390301895923e-06
CHRDL1,0.01240119636559765,0.01498999738851047,-0.002588801022912819,down_in_CKD,-0.3263362541060829,-0.9078749682407353,0.37251675063667805,0.5386925345680689,0.871325596996281,0.35780267849980285,0.00022696843292857637
CHRDL2,0.017775813643704178,0.021525613210602226,-0.0037497995668980474,down_in_CKD,-0.3195891427801043,-0.8882658619710347,0.3828320613817335,0.5487000544817828,0.8356681651329972,0.36769444903815174,0.00031237968843818797
CHRFAM7A,0.0006567177650854204,8.029082196653334e-05,0.000576426943118887,up_in_CKD,0.8361278369227946,2.22341125572838,0.04005922909092402,0.20713188174337743,5.719988942813385,0.023025557867052113,0.00032954614138607733
CHRM1,0.0011152465000291668,0.0009158670977132445,0.0001993794023159223,up_in_CKD,0.09582873606888741,0.26029575489282714,0.7972187023539109,0.8733608214531295,0.07513483628094941,0.7858204194820797,1.1235692950759793e-06
CHRM3,0.021625529130619502,0.04919293989179474,-0.027567410761175238,down_in_CKD,-1.5995680279096909,-4.7027473722121345,5.157657131031204e-05,0.005187677077229541,20.93414625745279,7.225585074594852e-05,0.10076043664747687
CHRM3-AS1,0.0018887974141304001,0.0028878690646979444,-0.0009990716505675443,down_in_CKD,-0.3188504434314136,-0.9696709674032173,0.3416001429493871,0.5095285180195238,0.8318094977160745,0.36878819351906594,9.328277534535241e-05
CHRM3-AS2,0.007323800967873948,0.007981786134117645,-0.0006579851662436974,down_in_CKD,-0.07198256822889273,-0.21237053028347078,0.8332395641612437,0.8965314055454966,0.042394010144949805,0.8382167736847532,2.246661787661929e-06
CHRNA1,5.771803258086666e-05,0.0,5.771803258086666e-05,up_in_CKD,0.38421224293227263,1.0000000000000002,0.33428194339465755,0.5018154953177741,1.2077922077922079,0.2802320068083996,6.640727198300903e-06
CHRNA10,0.003364134208444006,0.0037547802358510276,-0.00039064602740702167,down_in_CKD,-0.15297648158326038,-0.4515049658812907,0.6548436928240204,0.771107952947915,0.19146930478031127,0.6647301062322839,6.74595773895208e-06
CHRNA4,0.0027642922407709798,0.00461058273629526,-0.0018462904955242805,down_in_CKD,-0.418874999909411,-1.2765907441644155,0.21385470547878,0.4254826118744272,1.4355512635836194,0.2399409216986921,0.00028700978839490856
CHRNA5,0.0020557811933882802,0.0009733917573881554,0.001082389436000125,up_in_CKD,0.5310176937762852,1.4929831387660581,0.14691082995245225,0.39838130275945405,2.307107381755782,0.13891756569893252,0.00022973535140393374
CHRNA6,0.00038135971138525334,0.0,0.00038135971138525334,up_in_CKD,0.7310840834206657,1.9028130853954555,0.0778345881732638,0.2913015023765622,4.373050393890286,0.0448003827260955,0.0001493444704181119
CHRNA7,0.002791283063525927,0.0024538190107202115,0.0003374640528057155,up_in_CKD,0.14163493870644742,0.4137691949176891,0.6818964620916064,0.7916209678369482,0.16413100251037463,0.6881636419277238,4.850538739880368e-06
CHRNB1,0.04569464851091702,0.03153240549722,0.01416224301369702,up_in_CKD,1.0345370135478986,2.791798801205348,0.01146854826557142,0.10901133197386201,8.75672862873222,0.005863609581710135,0.014102353842488393
CHRNB2,0.00023436716151593336,0.0,0.00023436716151593336,up_in_CKD,0.9122398277372262,2.374312231112407,0.0324236860093166,0.1862763386679265,6.8087577543549065,0.013840792210769618,0.00015603959846437603
CHRNB4,0.000288586788931171,0.00013376643450638333,0.00015482035442478768,up_in_CKD,0.27344005482765094,0.7825265264334871,0.4400403958062983,0.6000550851904067,0.6117501565975806,0.44006325645519656,9.390076223343836e-06
CHRNE,0.0047409939786568385,0.009118878339063666,-0.004377884360406828,down_in_CKD,-0.8964136979346932,-2.7453691441383876,0.01151928285209249,0.10927874281857526,6.5745615096405094,0.015412434960407527,0.0037731662195373467
CHST1,0.00414267306368958,0.006183905514493421,-0.002041232450803841,down_in_CKD,-0.26548473891094937,-0.7748326347593765,0.4443139220115532,0.6036614728007398,0.5766721085013949,0.45335593580461286,0.00011879154597591096
CHST10,0.0182896961249863,0.01621382375398521,0.0020758723710010904,up_in_CKD,0.3373675503473552,0.9369929809245003,0.3577431862384758,0.5245453541965217,0.9312288874967066,0.3420119847098872,0.00019624489404285875
CHST11,0.022605013948670535,0.02680513170647529,-0.004200117757804756,down_in_CKD,-0.31932363636073774,-0.9495809435923818,0.35009120589346987,0.5175233014961458,0.8342802387707292,0.36808732307268593,0.0003836763126628161
CHST12,0.07971862920416752,0.07835351223844877,0.0013651169657187406,up_in_CKD,0.05388569433405843,0.14866769543586766,0.8830772832552835,0.9294032791770344,0.02375728407706563,0.8785031792531391,2.3389077760929233e-06
CHST13,0.022195477517589973,0.01221449457915588,0.009980982938434092,up_in_CKD,0.789811668680132,2.129029557374885,0.046391363175239314,0.22404085994900824,5.103838407136043,0.03105071296931336,0.00512143331981844
CHST14,0.028808909697975456,0.023724221666744514,0.005084688031230942,up_in_CKD,0.4752907582594766,1.2969212192125081,0.20842287788955804,0.4203708992956583,1.8482834036198306,0.18379082092415705,0.0009095689580473223
CHST15,0.027582049141893442,0.023370582509110137,0.0042114666327833054,up_in_CKD,0.3661681070145006,1.0165590861745581,0.31915115913882736,0.5018154953177741,1.097010675773859,0.3030210519986023,0.0004617924202358461
CHST2,0.03397581796606792,0.032465342645778335,0.0015104753202895838,up_in_CKD,0.1438178151001292,0.4107219231055378,0.6842202905205086,0.7932077456841414,0.16922915951052234,0.6836280670381585,2.1856501655105526e-05
CHST3,0.0707512385777311,0.07226665296612261,-0.00151541438839152,down_in_CKD,-0.09467532006986742,-0.2768770730613236,0.7837173115353604,0.8641226114733148,0.07333704188453326,0.7883336328300756,9.099680301077848e-06
CHST6,0.0004020636345759667,0.0,0.0004020636345759667,up_in_CKD,0.8545797338454001,2.2242386846481677,0.04309420268294483,0.21534310325121878,5.9752351759031574,0.020392469353541613,0.00022913315460786494
CHST7,0.01541769475246102,0.016307495193266477,-0.0008898004408054577,down_in_CKD,-0.07282244274945389,-0.21493626347616981,0.8312584681477311,0.8956593224674639,0.043389066829070365,0.836356956513067,3.1010208453152557e-06
CHST8,2.671147471142e-05,0.0,2.671147471142e-05,up_in_CKD,0.38421224293227246,0.9999999999999999,0.3342819433946576,0.5018154953177741,1.2077922077922074,0.2802320068083996,3.073278985632916e-06
