cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
endothelial cells,HNRNPLL,0.12941813308024047,0.08916719590899477,0.0402509371712457,up_in_CKD,0.8798550430179827,2.327514600161206,0.030360831083994025,0.5196971421670219,0.06736680327868852,0.07326007326007326,-0.005893269981384744,14,18,True,0.01006669928512699
endothelial cells,TMEM238,0.06835365521006397,0.03235481794281378,0.035998837267250186,up_in_CKD,0.8736216579642792,2.4008448180598627,0.023949366881177405,0.47863111655678514,0.0509733606557377,0.023809523809523808,0.027163836846213894,14,18,True,0.010063767219702775
endothelial cells,ADCY6,0.07328081481227057,0.049460765894899804,0.023820048917370766,up_in_CKD,1.0299214541455488,2.694080439046702,0.014402870092024702,0.38925541035880173,0.0471311475409836,0.04322344322344322,0.003907704317540381,14,18,True,0.010052682757333158
endothelial cells,C7,0.08095795552551995,0.033985566750787996,0.04697238877473195,up_in_CKD,0.8719446107646175,2.238472320270608,0.039050028898470514,0.5704124106893709,0.041239754098360656,0.02673992673992674,0.014499827358433918,14,18,True,0.009985846840442169
endothelial cells,ABCA5,0.06082542506216335,0.032871775899184455,0.0279536491629789,up_in_CKD,0.9658261382963638,2.572024636963126,0.017681575254211934,0.4270807696511644,0.03662909836065574,0.023443223443223443,0.013185874917432297,14,18,True,0.009975625441153593
endothelial cells,THBS1,0.10859376227389597,0.07207557636214533,0.03651818591175064,up_in_CKD,0.8497280941075537,2.3878150880790274,0.023876069085814373,0.4782310297879665,0.06839139344262295,0.04798534798534799,0.02040604545727496,14,18,True,0.00994100988162937
endothelial cells,RBM43,0.17488382660092391,0.13320151212638282,0.0416823144745411,up_in_CKD,0.8143719114773249,2.2960986020434597,0.02920630824893878,0.5110677028488816,0.11219262295081968,0.0912087912087912,0.020983831742028475,14,18,True,0.009895672106809592
endothelial cells,JPT2,0.07078501838919342,0.0324692112484147,0.038315807140778715,up_in_CKD,0.8780618536226306,2.344618652567146,0.028671140865509395,0.5086735819466489,0.04918032786885246,0.019413919413919414,0.029766408454933044,14,18,True,0.00987645698006781
endothelial cells,TMEM263,0.09539314226878783,0.05283746703853878,0.04255567523024904,up_in_CKD,0.8307536984289307,2.2808450889834737,0.031199305638196756,0.5264125620351319,0.06634221311475409,0.031868131868131866,0.034474081246622226,14,18,True,0.009852032584786513
endothelial cells,AGPS,0.09753718825137224,0.06914242312707564,0.028394765124296603,up_in_CKD,0.9311000615247124,2.546151934280251,0.01747156351079965,0.42509552164071596,0.06762295081967214,0.05384615384615385,0.013776796973518288,14,18,True,0.009822209678567374
endothelial cells,CYTOR,0.09244202353053502,0.042748985418636726,0.04969303811189829,up_in_CKD,0.8126760135225651,2.1881705806517937,0.03920653528413344,0.5715055114453013,0.08043032786885246,0.02564102564102564,0.05478930222782682,14,18,True,0.009812569879172948
