cell_class,gene,rank_score,adj_p_value,diff_mean_log_expr,cohen_d,pct_expr_case,pct_expr_control,traditional_rank,combined_ml_biomarker_score,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,ml_rank,random_forest_importance,rf_rank,traditional_score_scaled,ml_score_scaled,rf_score_scaled,consensus_score,mean_rank
stroma cells,PTBP3,0.28115019545860237,0.04282330459229799,0.1252139611472844,1.6409600826476132,0.15862573099415206,0.1091703056768559,21,0.24592278622414343,0.7833333333333332,0.8777777777777777,58,0.0018938879456706283,100,0.04986739094799483,0.41935553203937664,0.12511833770591305,0.19811375356442817,59.666666666666664
stroma cells,SPINT2,0.383688953555503,0.041328013730658454,0.16232683001579343,1.7081642906583565,0.16301169590643275,0.08296943231441048,16,0.22857911429064315,0.7583333333333332,0.8527777777777779,77,0.002112659865269641,87,0.07591841043548939,0.37781120359065423,0.1395713463855092,0.19776698680388427,60.0
stroma cells,MARCKS,0.6947278788047043,0.04363893466454771,0.29941670029996403,1.7059237250338937,0.26973684210526316,0.10480349344978165,9,0.25094998266515084,0.8083333333333333,0.8444444444444444,54,0.0,274,0.15494102835503712,0.4313974745370349,0.0,0.19544616763069067,112.33333333333333
stroma cells,NR2F1,0.9299370604508431,0.03798066386089896,0.41852892161417166,1.5642492947805957,0.5321637426900585,0.3554585152838428,5,0.21459008530942508,0.7583333333333333,0.7472222222222221,88,0.00023669197221773552,192,0.2146983248975863,0.34430245083617744,0.015636883998293088,0.19154588657735228,95.0
stroma cells,PAX2,0.1604937452177737,0.03773499085337319,0.05941731072650518,1.897851261810096,0.05701754385964912,0.016593886462882096,33,0.24493722145542435,0.7833333333333332,0.85,59,0.0018677685950413215,104,0.019213386600240277,0.4169947501578843,0.12339278169286204,0.1865336394836622,65.33333333333333
stroma cells,TNFSF10,0.2876883839739287,0.04263593356022993,0.1187690251781793,1.7677770602407596,0.1023391812865497,0.03406113537117904,20,0.16638193265564358,0.6583333333333333,0.85,125,0.004100795966420967,51,0.05152848456358864,0.22882659685127973,0.2709161203346804,0.18375706724984955,65.33333333333333
stroma cells,KCTD12,0.2754921636257524,0.048237235982096845,0.1274641085768503,1.6415786129119927,0.13596491228070176,0.043668122270742356,24,0.2106265153368181,0.7333333333333333,0.7527777777777778,89,0.002406046637698751,81,0.04842991013318775,0.3348082760499592,0.15895373136512045,0.1807306391827558,64.66666666666667
stroma cells,SERINC2,0.21333679256882052,0.016078118899813486,0.060948338818285666,1.9513644985194318,0.06944444444444445,0.04017467248908297,31,0.24089916509396359,0.7833333333333332,0.9111111111111111,66,0.0013961142156348003,112,0.03263870285987155,0.40732215369629277,0.09223327615930657,0.1773980442384903,69.66666666666667
stroma cells,TMEM139,0.08486842077432927,0.030276428185903592,0.030140088256121675,1.85384638943147,0.035818713450292396,0.008733624454148471,38,0.24286357610284567,0.7833333333333332,0.8416666666666666,61,0.001694039735099338,108,0.0,0.41202762416841643,0.11191551017995456,0.174647711449457,69.0
stroma cells,SLC40A1,0.6133063788583246,0.012362700080489975,0.1655866454568344,1.9413310497200398,0.2054093567251462,0.09956331877729258,13,0.16736635148141418,0.6916666666666667,0.8833333333333332,123,0.0011080242878342495,126,0.1342550641287131,0.23118463378750229,0.07320082339006011,0.14621350710209183,87.33333333333333
stroma cells,SLC35A1,0.22940119856127736,0.02320403067644898,0.07668614900147624,1.8302511267832597,0.09649122807017543,0.06724890829694323,28,0.17760517843185863,0.7,0.8333333333333334,113,0.0017499352063031308,107,0.0367200293878273,0.2557103046713754,0.11560820406836245,0.13601284604252173,82.66666666666667
stroma cells,ITPRIPL2,0.3456224465185038,0.0468466365147751,0.14688341880241657,1.7701053344691284,0.16739766081871346,0.10742358078602621,18,0.20408480656602423,0.7499999999999999,0.888888888888889,98,0.00021117981751043853,200,0.0662472252656381,0.3191385321323055,0.013951441944780901,0.13311239978090816,105.33333333333333
stroma cells,STAT1,0.2286628122137713,0.037354264445074406,0.095064139812749,1.6848222271278506,0.13742690058479531,0.07510917030567686,29,0.15648249245826576,0.6666666666666666,0.7152777777777777,131,0.0023496316182648113,82,0.036532434789597404,0.2051138792332783,0.15522671389856077,0.13229100930714552,80.66666666666667
stroma cells,CTSD,0.6668432156855038,0.046999266108120163,0.28693817631228213,1.7501171233598525,0.4422514619883041,0.34585152838427946,11,0.1386687214153244,0.6666666666666666,0.8222222222222222,141,0.00013229166666666763,219,0.14785664469560136,0.16244349444072317,0.008739753301411439,0.10634663081257865,123.66666666666667
stroma cells,MITF,0.10973397475683538,0.030276428185903592,0.046219905494845254,1.56309078026669,0.07821637426900585,0.06637554585152838,36,0.1314918827368184,0.6416666666666666,0.7555555555555555,145,0.0018894878706199466,101,0.0063173481265831185,0.14525238609719865,0.12482764992927818,0.09213246138435331,94.0
stroma cells,HRH2,0.30261256748760784,0.013710356165859113,0.08974180978782434,1.8100502983304239,0.10818713450292397,0.06026200873362445,19,0.1258014717256186,0.6499999999999999,0.7805555555555556,149,0.00042538107958923837,175,0.055320125917215995,0.13162180631202164,0.028102493440236704,0.07168147522315811,114.33333333333333
stroma cells,ITM2B,0.6789663691379293,0.034189827027845066,0.30277444470540704,1.529553020135949,0.9137426900584795,0.9301310043668122,10,0.0708528057292948,0.5833333333333333,0.711111111111111,164,0.0,275,0.1509366557343597,0.0,0.0,0.0503122185781199,149.66666666666666
