cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
stroma cells,PCSK1N,0.2085251908612928,up_in_CKD,1.6809153509869692,0.027143405346300983,0.5490213183728705,0.22880116959064328,0.13624454148471615,0.0011999999999999997,0.0,0.0,0.8428571428571429,0.85,0.9333333333333333,0.35,0.016924841137377536,0.02775671025980519,0.7,0.29448765233139756
stroma cells,SAMD9L,0.0541314605566836,up_in_CKD,1.8987639348314673,0.008504026675094941,0.21279911391233322,0.0577485380116959,0.034934497816593885,0.0019895359432456658,0.0,0.0,0.8428571428571429,0.8416666666666666,0.8722222222222221,0.34166666666666656,0.006560020670627052,0.04601914394011516,0.6833333333333331,0.29305299504350474
stroma cells,BOK,0.05109300232565436,up_in_CKD,1.7268408202326109,0.03773499085337319,0.12557311772198598,0.0533625730994152,0.01572052401746725,0.0019075717366849555,0.0,0.0,0.8428571428571429,0.8416666666666666,0.8805555555555555,0.34166666666666656,0.003871079314130402,0.04412326332913144,0.6833333333333331,0.2917568545278119
stroma cells,KCNMA1,-0.24648669389980357,down_in_CKD,-1.4703508196974233,0.04263593356022993,0.49659928342574444,0.07602339181286549,0.314410480349345,0.00021043910521955245,0.0,0.0,0.8476190476190476,0.8583333333333334,0.95,0.3583333333333334,0.015308811697559698,0.004867581059093148,0.7166666666666668,0.29167546142981593
stroma cells,SLC44A4,0.03046802877271417,up_in_CKD,1.6987308962113121,0.13227216027912703,0.0,0.027046783625730993,0.0017467248908296944,0.0011322916666666673,0.0,0.0,0.8761904761904763,0.85,0.85,0.35,0.0,0.02619057643438218,0.7,0.2904762305737528
stroma cells,GATA6,-0.09667105413930627,down_in_CKD,-1.5444568981345141,0.031707031054736115,0.22378388188882903,0.013157894736842105,0.08995633187772925,0.00010526315789473685,0.0,0.0,0.8476190476190476,0.8583333333333332,0.9333333333333332,0.35833333333333317,0.006898651333429253,0.0024347991455969478,0.7166666666666663,0.2890203165915912
stroma cells,FLNC,-0.1083307433685328,down_in_CKD,-1.7473268717158703,0.010429106948464193,0.3751244545436218,0.03070175438596491,0.13275109170305677,0.0,0.0,0.0,0.8761904761904763,0.8583333333333332,0.8597222222222222,0.35833333333333317,0.011564071534986004,0.0,0.7166666666666663,0.28897948097366377
stroma cells,RHOD,-0.0826868461415394,down_in_CKD,-1.338294014984881,0.07884397504622899,0.1220828366970094,0.0402046783625731,0.13187772925764193,0.00011433926897844377,0.0,0.0,0.8476190476190476,0.8583333333333332,0.8277777777777778,0.35833333333333317,0.003763483397732102,0.002644734966960497,0.7166666666666663,0.2884772573329972
stroma cells,OGT,0.1241585289958726,up_in_CKD,1.576244375792002,0.03773499085337319,0.27853710398983517,0.1608187134502924,0.13449781659388646,0.000543750365903636,0.0,0.0,0.8428571428571429,0.85,0.8666666666666666,0.35,0.008586544963070993,0.012577267800041906,0.7,0.2867482161126309
stroma cells,CDC5L,-0.12120756930088082,down_in_CKD,-1.8719009562992,0.008265712266801988,0.4725452875978009,0.1111111111111111,0.19912663755458515,0.003888701251257955,0.0,0.0,0.8095238095238095,0.8083333333333332,0.888888888888889,0.30833333333333324,0.014567292116291642,0.08994796159842416,0.6166666666666665,0.2855593097292946
stroma cells,FANCC,0.02279698081337246,up_in_CKD,1.5042525155889568,0.1847200739839104,0.0,0.017543859649122806,0.007860262008733625,0.0012659960215970448,0.0,0.0,0.8428571428571429,0.8416666666666666,0.8694444444444445,0.34166666666666656,0.0,0.029283237301279384,0.6833333333333331,0.285046628253845
stroma cells,SPON2,0.09488402247437504,up_in_CKD,1.8158261377102032,0.04052046357947665,0.23988779782778036,0.07748538011695906,0.01921397379912664,0.0024555802826918592,0.0,0.0,0.8238095238095238,0.825,0.7666666666666666,0.32499999999999996,0.007395091471244312,0.05679902535530707,0.6499999999999999,0.2841986284363716
stroma cells,TM4SF1,0.658565322772833,up_in_CKD,1.5034571174409734,0.09499677503465774,1.0121957285921448,0.6074561403508771,0.3406113537117904,0.0018781705255560411,0.0,0.0,0.8142857142857143,0.8249999999999998,0.9583333333333333,0.32499999999999984,0.031203254469472873,0.04344319591363758,0.6499999999999997,0.28361792925934953
stroma cells,SALL1,0.022799073040256832,up_in_CKD,1.5331658327258961,0.1474161700316782,0.0,0.02631578947368421,0.011353711790393014,0.0011075000000000015,0.0,0.0,0.8523809523809524,0.8416666666666666,0.8972222222222221,0.34166666666666656,0.0,0.02561713051061192,0.6833333333333331,0.283580185537578
stroma cells,CPM,-0.3596901068189981,down_in_CKD,-1.6236990555825566,0.0193545023617579,1.0005681105573245,0.26096491228070173,0.49344978165938863,0.0001078260869565217,0.0,0.0,0.819047619047619,0.8416666666666666,0.8833333333333332,0.34166666666666656,0.030844806479459152,0.0024940812117506114,0.6833333333333331,0.28049992711392535
stroma cells,FCGBP,0.017601189658373956,up_in_CKD,1.4502533655743552,0.10399115334896596,0.0,0.019736842105263157,0.0026200873362445414,0.0,0.0,0.0,0.8523809523809526,0.85,0.875,0.35,0.0,0.0,0.7,0.27999999999999997
stroma cells,HLA-DRA,0.15873830232316782,up_in_CKD,1.5770412743861566,0.09922914857600558,0.25117817042891416,0.12646198830409358,0.03755458515283843,0.001956524685000686,0.0,0.0,0.819047619047619,0.825,0.9,0.32499999999999996,0.0077431430974039565,0.04525557399810056,0.6499999999999999,0.279650858218721
stroma cells,AGRN,0.11017542675067742,up_in_CKD,2.1459972557995357,0.0020516429338644205,0.6355163432042299,0.1440058479532164,0.07598253275109171,0.002191143269931052,0.0,0.0,0.8095238095238095,0.8166666666666667,0.95,0.31666666666666665,0.019591248625492705,0.05068244073433195,0.6333333333333333,0.27752455935216463
stroma cells,ARHGAP24,0.09927350954271986,up_in_CKD,1.597525215305523,0.07232424718791088,0.18090836978631916,0.11842105263157894,0.07510917030567686,0.00032126532211421816,0.0,0.0,0.8333333333333334,0.8416666666666666,0.9111111111111111,0.34166666666666656,0.005576915352084625,0.007431057052039451,0.6833333333333331,0.27742113922456596
stroma cells,MUC1,0.1354502885604072,up_in_CKD,2.3014628701691526,0.0035819348550094575,0.7624642131762019,0.13523391812865498,0.07074235807860262,0.0027843368685467112,0.0,0.0,0.8047619047619048,0.8083333333333332,0.9333333333333333,0.30833333333333324,0.023504707830267833,0.06440335977162032,0.6166666666666665,0.2771289521413683
stroma cells,PALLD,-0.2748374016329421,down_in_CKD,-1.3770161048957836,0.11559454701986295,0.35463654119907334,0.4407894736842105,0.662882096069869,0.003000000000000001,0.0,0.0,0.819047619047619,0.8083333333333332,0.7888888888888889,0.30833333333333324,0.010932484623897535,0.06939177564951303,0.6166666666666665,0.2766098738512513
stroma cells,GK5,0.04763523156994988,up_in_CKD,1.4035749680501932,0.18645406918805268,0.04876928686461004,0.051900584795321635,0.01834061135371179,0.0002709338658087895,0.0,0.0,0.8476190476190476,0.8416666666666666,0.8722222222222221,0.34166666666666656,0.0015034251038065067,0.006266860677352928,0.6833333333333331,0.27614076262503573
stroma cells,NEXN,-0.29029460605111435,down_in_CKD,-1.9044774375555638,0.004098963862866184,1.3198558747797764,0.15058479532163743,0.3807860262008734,0.0007821205821205827,0.0,0.0,0.8142857142857143,0.825,0.8583333333333334,0.32499999999999996,0.040687583992341396,0.01809091198845933,0.6499999999999999,0.275373881593852
stroma cells,FLRT3,0.04472736220704816,up_in_CKD,2.5998070253081726,0.004768000708196656,0.26996888224124443,0.04239766081871345,0.005240174672489083,0.004936078952896097,0.0,0.0,0.7809523809523811,0.7833333333333332,0.9,0.2833333333333332,0.008322409879292274,0.11417442776254967,0.5666666666666664,0.27400091974754487
stroma cells,NUDT4,-0.44772986778406076,down_in_CKD,-1.9290000041007347,0.0033339081238062574,2.1393529116245156,0.35599415204678364,0.6314410480349345,6.266592183439769e-19,0.0,0.0,0.8190476190476191,0.825,0.8722222222222221,0.32499999999999996,0.06595045939808121,1.4494998629341477e-17,0.6499999999999999,0.2731900918796162
stroma cells,SLC16A4,0.0862293128348224,up_in_CKD,1.6884133173248705,0.06107307622711264,0.17676900258172681,0.10453216374269006,0.0611353711790393,0.001987934782608695,0.0,0.0,0.8142857142857143,0.8166666666666667,0.9444444444444444,0.31666666666666665,0.005449309865735522,0.04598210814688199,0.6333333333333333,0.27281603856523323
stroma cells,ANKRD10,0.13765176629675954,up_in_CKD,1.473482723053097,0.08590144003359836,0.2162140242798518,0.21929824561403508,0.188646288209607,0.0012032786885245908,0.0,0.0,0.8428571428571429,0.8249999999999998,0.8236111111111111,0.32499999999999984,0.006665293113671572,0.027832548265979546,0.6499999999999997,0.272466077929126
stroma cells,NEDD9,-0.13028148265269485,down_in_CKD,-1.6625479061047523,0.016869629875684113,0.3840075296263128,0.06505847953216375,0.15021834061135372,0.000856643356643357,0.0,0.0,0.8,0.825,0.9,0.32499999999999996,0.011837912694800192,0.019814667871947196,0.6499999999999999,0.27029344968773883
stroma cells,TBC1D1,-0.44462420830411303,down_in_CKD,-2.2011511507555737,0.0006033617862950005,3.1508004975459025,0.2880116959064328,0.5764192139737991,0.0025690635451505028,0.0,0.0,0.780952380952381,0.7833333333333332,0.8444444444444443,0.2833333333333332,0.09713065065411057,0.05942396038480873,0.5666666666666664,0.2698623809514122
stroma cells,SERPINA1,0.06131786623466947,up_in_CKD,1.743953659280687,0.07350155026980837,0.1212331702115253,0.05555555555555555,0.00960698689956332,0.003775148601641502,0.0,0.0,0.8142857142857143,0.7916666666666666,0.8833333333333332,0.29166666666666663,0.0037372904798884166,0.08732142160289329,0.5833333333333333,0.26900936007046833
