cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
stroma cells,RGCC,0.226735914631326,1.3602067953636587,-1.1334708807323328,down_in_CKD,-4.104884784220215,-12.64419187381889,5.753819788394412e-12,1.066758188768324e-07,0.1652046783625731,0.6541484716157205,-0.4889437932531474,14,18,True,32.438787100954734
stroma cells,MT1E,0.9726090667434845,2.21064859421806,-1.2380395274745757,down_in_CKD,-3.6302976414801877,-10.826191156610928,1.3589487845731805e-11,1.679660697732451e-07,0.49488304093567254,0.840174672489083,-0.3452916315534104,14,18,True,30.448916349648943
stroma cells,FKBP5,0.17839041760378177,1.0738749964674073,-0.8954845788636254,down_in_CKD,-4.549454790140424,-14.252763958304987,4.548976135692595e-12,1.066758188768324e-07,0.12207602339181287,0.6296943231441048,-0.5076182997522919,14,18,True,28.403426360659108
stroma cells,MT2A,2.069843142313642,3.593917652546539,-1.524074510232897,down_in_CKD,-3.1263242530074757,-9.417700777754813,4.823555039513753e-10,1.987304676279666e-06,0.8070175438596491,0.9641921397379912,-0.15717459587834215,14,18,True,27.167350739454346
stroma cells,TSC22D1,1.4018696701383055,2.5854135682711084,-1.1835438981328028,down_in_CKD,-3.086441144293014,-9.300899952798604,6.376173866716083e-10,2.364285269778324e-06,0.6388888888888888,0.903056768558952,-0.26416787967006317,14,18,True,20.552528802409338
stroma cells,CEBPB,0.3632584393202377,1.248936898697051,-0.8856784593768133,down_in_CKD,-3.317027897909928,-9.924926443438583,1.1260553479793504e-10,6.959022050512385e-07,0.23391812865497075,0.6882096069868996,-0.45429147833192884,14,18,True,18.089485984937237
stroma cells,CEBPD,0.3386794480465466,1.7685028983489957,-1.429823450302449,down_in_CKD,-2.8371085832371343,-8.97019559102506,3.302799758315428e-08,8.747701074166863e-05,0.20760233918128654,0.7615720524017467,-0.5539697132204602,14,18,True,16.461968531510664
stroma cells,TSC22D3,0.3797676509011419,1.1550170094200227,-0.7752493585188809,down_in_CKD,-3.159967019568062,-9.160549948509484,3.3844690936769367e-10,1.56870142491926e-06,0.22587719298245615,0.651528384279476,-0.4256511912970199,14,18,True,14.21954717554546
stroma cells,KLF9,0.29665098406888407,0.9549924778165226,-0.6583414937476386,down_in_CKD,-3.5406136649423376,-10.953689168879336,1.5625727734526155e-10,8.277171205660427e-07,0.18128654970760233,0.5825327510917031,-0.4012462013841008,14,18,True,14.177009024625908
stroma cells,DUSP1,0.459865489202489,1.5874771064691895,-1.1276116172667006,down_in_CKD,-2.876138485594024,-9.010539909151573,1.4981251944377075e-08,5.050043837250017e-05,0.25877192982456143,0.7379912663755459,-0.4792193365509845,14,18,True,13.934932111662697
stroma cells,TIPARP,0.056658828148532785,0.5567924369660099,-0.5001336088174771,down_in_CKD,-4.14598891537531,-13.070450644955418,5.014006835449877e-11,4.6479843364620357e-07,0.04532163742690058,0.3720524017467249,-0.3267307643198243,14,18,True,13.131233230170073
stroma cells,GADD45B,0.42476621523769564,1.5095502602589845,-1.084784045021289,down_in_CKD,-2.77073807463296,-8.629576289427051,2.004271579339662e-08,6.193199180159555e-05,0.2412280701754386,0.6812227074235808,-0.43999463724814225,14,18,True,12.648040873398022
stroma cells,ZFAND5,0.34185116260384596,0.9161524363424619,-0.574301273738616,down_in_CKD,-3.3113107882042843,-9.759432745749292,9.717737340643708e-11,6.959022050512385e-07,0.21637426900584794,0.5755458515283843,-0.3591715825225364,14,18,True,11.709564510554959
stroma cells,MT1M,0.40734770502262735,1.6299164088736626,-1.2225687038510353,down_in_CKD,-2.5238290673886072,-7.84783839596311,8.739851570546025e-08,0.00018104019134062004,0.23684210526315788,0.719650655021834,-0.48280854975867615,14,18,True,11.546838933165962
stroma cells,C11orf96,1.889645761907606,2.9246993211276058,-1.0350535592199999,down_in_CKD,-2.553752615020687,-7.1857798395070756,7.455958811641073e-08,0.00017279184545978188,0.7097953216374269,0.9126637554585153,-0.20286843382108843,14,18,True,9.945244697338543
stroma cells,MT1X,0.6158884322451732,1.7329965779194765,-1.1171081456743033,down_in_CKD,-2.3467409619293678,-6.980253389553006,1.1974069096505894e-07,0.0002219992410492193,0.2880116959064328,0.7275109170305677,-0.4394992211241349,14,18,True,9.578271373068468
stroma cells,ZFP36,0.5581864439235892,1.5266553301448376,-0.9684688862212484,down_in_CKD,-2.416050306023657,-7.337190430780288,8.78835880294272e-08,0.00018104019134062004,0.29751461988304095,0.7126637554585152,-0.4151491355754743,14,18,True,8.756318322856524
stroma cells,JUND,1.3421603259477393,2.038214709453554,-0.6960543835058148,down_in_CKD,-2.573567964939747,-7.785816485671912,2.5661865495108805e-08,7.319553635066419e-05,0.6337719298245614,0.8698689956331878,-0.23609706580862633,14,18,True,7.408127656342543
stroma cells,NR4A1,0.13210425201007212,1.0965123994123138,-0.9644081474022417,down_in_CKD,-2.3223942747358026,-7.350757336001526,6.665726092012521e-07,0.0008827325838993725,0.07309941520467836,0.5834061135371179,-0.5103066983324396,14,18,True,6.840536263379763
stroma cells,BTG2,0.14693742528886075,0.9985835649589819,-0.8516461396701211,down_in_CKD,-2.4226000408454627,-7.716978135985134,5.018315578994927e-07,0.0007443165666765275,0.09941520467836257,0.5441048034934498,-0.44468959881508724,14,18,True,6.454183201676562
stroma cells,PDK4,0.1451320407235069,0.9219249800919855,-0.7767929393684786,down_in_CKD,-2.3922528433160952,-7.550620387977044,3.8509814701417714e-07,0.0006033617862950005,0.09429824561403509,0.4733624454148472,-0.3790641998008121,14,18,True,5.982604360878083
stroma cells,RHOB,0.8887482097374463,1.6517376582697512,-0.7629894485323049,down_in_CKD,-2.2597042327219015,-6.7171447200898715,2.3773061305802287e-07,0.0004006841423723403,0.4466374269005848,0.7781659388646288,-0.33152851196404404,14,18,True,5.85721237284942
stroma cells,NR2F2,1.6451085894672768,0.8966749076924247,0.748433681774852,up_in_CKD,2.2594329687624364,6.027151165626958,5.084798866798706e-06,0.004189874266242134,0.7536549707602339,0.5353711790393013,0.2182837917209326,14,18,True,4.020943097088743
stroma cells,DDIT4,0.0649270400446997,0.5722828902836506,-0.5073558502389509,down_in_CKD,-2.2338063282720033,-7.089952986341784,1.2822984400191205e-06,0.0014408371562396663,0.0533625730994152,0.32139737991266376,-0.26803480681324854,14,18,True,3.2202403558648323
stroma cells,TBC1D1,0.4997586523303474,0.9443828606344604,-0.44462420830411303,down_in_CKD,-2.2011511507555737,-6.491285940895951,3.905254280226541e-07,0.0006033617862950005,0.2880116959064328,0.5764192139737991,-0.28840751806736636,14,18,True,3.1508004975459025
stroma cells,PER1,0.1344736016285067,0.42508068241135105,-0.29060708078284436,down_in_CKD,-2.6524623588694927,-7.414776188913746,4.827518985322921e-08,0.0001193362693171826,0.07529239766081872,0.31528384279475985,-0.23999144513394113,14,18,True,3.0241192933904077
stroma cells,CDKN1A,0.05113932913536257,0.4892677180859958,-0.4381283889506332,down_in_CKD,-2.2776082807613127,-7.2320385802318246,1.0032734079482976e-06,0.0011625430614600899,0.03874269005847953,0.32751091703056767,-0.28876822697208815,14,18,True,2.9283838418450014
stroma cells,ELN,0.242044286544816,0.5333382958937478,-0.2912940093489318,down_in_CKD,-2.4919231690218573,-7.031368037310361,1.0569910055709971e-07,0.00020628013940301353,0.15350877192982457,0.37117903930131,-0.21767026737148545,14,18,True,2.6752700938948615
stroma cells,NFKBIA,0.32394752110724057,0.8036226850873166,-0.47967516398007604,down_in_CKD,-2.0478585395918696,-6.388587813412599,2.3841197736698767e-06,0.0022736537881912376,0.21710526315789475,0.48995633187772925,-0.2728510687198345,14,18,True,2.5965078736645455
stroma cells,EGR1,0.43533723526610046,1.2458712440255209,-0.8105340087594204,down_in_CKD,-1.6778920347874968,-5.166414975111852,2.883544933530195e-05,0.014256246151373284,0.2309941520467836,0.5851528384279476,-0.354158686381164,14,18,True,2.510531824576335
stroma cells,JUNB,0.9464296868972637,1.8760778187247513,-0.9296481318274876,down_in_CKD,-1.5948454947022757,-4.863218095396877,5.187199832032529e-05,0.021611389861996202,0.391812865497076,0.7475982532751092,-0.3557853877780332,14,18,True,2.4690745956471
stroma cells,KCNA5,0.2033179674454973,0.5936779521785835,-0.39035998473308625,down_in_CKD,-2.066688947978187,-6.311527054033869,1.326044131317387e-06,0.0014461681290955503,0.10818713450292397,0.4331877729257642,-0.3250006384228402,14,18,True,2.2910010655661273
stroma cells,CSRP1,0.9460004782585972,1.5722038634649305,-0.6262033852063332,down_in_CKD,-1.7583628960523334,-5.122945610355714,1.6528515259425575e-05,0.010387751624059327,0.4422514619883041,0.7528384279475983,-0.31058696595929414,14,18,True,2.1839938285455363
stroma cells,CDH6,0.5146571909865465,0.21777214329411465,0.29688504769243185,up_in_CKD,2.3972331680685257,6.57343939144492,6.603854244617062e-07,0.0008827325838993725,0.31432748538011696,0.16681222707423582,0.14751525830588114,14,18,True,2.1736615840571667
