cell_class,gene,rank_score,adj_p_value,diff_mean_log_expr,cohen_d,pct_expr_case,pct_expr_control,traditional_rank,combined_ml_biomarker_score,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,ml_rank,random_forest_importance,rf_rank,traditional_score_scaled,ml_score_scaled,rf_score_scaled,consensus_score,mean_rank
epithelial cells,FZD1,0.22059277279058292,0.021714179894990422,0.07581805039725943,1.7492803585278194,0.10789539227895392,0.06551745291699895,102,0.3747779545767076,0.9166666666666666,0.9333333333333332,13,0.005202272727272724,48,0.0638184426447573,0.48036305722983286,0.1727730317286572,0.23898484386774912,54.333333333333336
epithelial cells,FAM117B,0.15320962559408366,0.002999644373310034,0.031008784320931557,1.958375964301832,0.06702366127023661,0.05484326114962272,170,0.35038254158799687,0.875,0.925,19,0.006893691588785042,38,0.03906771209763025,0.4416526125796761,0.22894685804393358,0.23655572757374665,75.66666666666667
epithelial cells,TNFRSF11B,0.9193154535766125,0.008748241499699948,0.22108253466473113,2.0204496601401054,0.20914072229140723,0.12079013557450463,7,0.22315036907815355,0.775,0.8555555555555555,98,0.003983742146984372,67,0.32046862178925056,0.2397616270103524,0.13230433013467757,0.23084485964476018,57.333333333333336
epithelial cells,NRP1,0.40600889743099805,0.01070304422904395,0.10335320033068596,1.993594358533201,0.12144458281444583,0.0640451506042574,42,0.32795006742366856,0.8833333333333332,0.95,27,0.003894145476049672,69,0.13192426332844692,0.4060569434304736,0.12932872903075424,0.2224366452632249,46.0
epithelial cells,APOL6,0.24272888531689074,0.006331726521226484,0.05330165606373734,2.0713746846731427,0.07880448318804484,0.039016011287651066,88,0.33989638899490365,0.8833333333333332,0.9583333333333333,23,0.005107964601769912,50,0.07194933262681491,0.4250132701862565,0.1696409581881165,0.22220118700039596,53.666666666666664
epithelial cells,STAT1,0.6356994181794836,0.00539406158328884,0.13372085104083772,2.0960108578109367,0.21379825653798257,0.15176983007177475,17,0.2761799126500129,0.8333333333333334,0.85,54,0.003635533168274567,79,0.21629266143393666,0.32390847921619514,0.12073993816971196,0.22031369293994793,50.0
epithelial cells,CSNK1G1,0.12754943879502487,0.0061375029342261665,0.02895420002364682,1.9914996392954234,0.06724782067247821,0.057726519845408254,206,0.34021052950364583,0.875,0.9333333333333332,22,0.006000000000000001,42,0.029642382535620022,0.4255117458128697,0.19926640618770441,0.2181401781787314,90.0
epithelial cells,GALNT7,0.37190866907375036,0.002157495397189006,0.057114735814400304,2.442417030169312,0.09865504358655043,0.07036378136310656,49,0.32190083149580384,0.875,0.9666666666666666,29,0.0041446280991735505,61,0.11939879370019561,0.3964580646301962,0.13764752438448163,0.21783479423829114,46.333333333333336
epithelial cells,PTEN,0.45636372282595095,0.005899715018897294,0.09732081086978928,2.103596343231754,0.2466002490660025,0.22980185264707687,32,0.3329110225463729,0.9083333333333332,0.9666666666666666,24,0.002000000000000004,108,0.15042026369280598,0.41392894702304356,0.0664221353959016,0.2102571153705837,54.666666666666664
epithelial cells,C2CD2,0.05493280701197865,0.015863062648297496,0.016956120256039882,1.8002225246586017,0.034196762141967624,0.024906447457211215,385,0.33101474853104734,0.8666666666666666,0.9194444444444445,25,0.005999999999999996,45,0.002969323153859719,0.4109199547036366,0.19926640618770425,0.20438522801506687,151.66666666666666
epithelial cells,LRRK2,0.8833911786667814,0.0064708248366129395,0.1905169140703889,2.1181940888077597,0.20605230386052303,0.11373535365928471,9,0.2636540025381575,0.8583333333333332,0.95,69,2.025612792968053e-18,260,0.30727315548368833,0.304032466036906,6.727276359709708e-17,0.2037685405068648,112.66666666666667
epithelial cells,TNFSF10,1.1242322480096123,0.012067741995966975,0.3141234810130912,1.8656164442599736,0.2959651307596513,0.1895589227654745,3,0.19901083805438122,0.7916666666666666,0.9194444444444445,109,0.00010526315789474177,227,0.39573729911597094,0.20145721379919215,0.003495901862942346,0.2002301382593685,113.0
epithelial cells,TRIM22,0.2198122400394387,0.009285413440173092,0.051643909476758315,2.094433520921826,0.06620174346201743,0.026378749769952765,103,0.3171539333684981,0.875,0.9416666666666668,33,0.0038465608465608433,75,0.06353174253337127,0.38892572495215777,0.12774839267941884,0.19340195338831598,70.33333333333333
epithelial cells,CDH6,0.5681091891190303,0.020250630979714575,0.18834961285070256,1.7810090456828338,0.15476961394769614,0.06398380467455984,21,0.27321958665121837,0.8499999999999999,0.9166666666666666,60,0.0018945835760046607,125,0.19146586695051146,0.31921105778800346,0.06292114340211637,0.1911993560468771,68.66666666666667
epithelial cells,CASP1,0.08661736073936428,0.013806143628901518,0.02383401771879555,1.9539419026819034,0.030136986301369864,0.008895159806146863,288,0.32309007110204674,0.875,0.9333333333333332,28,0.004493916459102978,58,0.01460748320485292,0.3983451404495129,0.14924776375220405,0.1874001291355233,124.66666666666667
epithelial cells,SEL1L3,0.28610579618396703,0.0035475447022171092,0.048133246477281524,2.4260661169248827,0.05200498132004981,0.012698607447395866,68,0.2840528548129131,0.8416666666666666,0.8916666666666666,48,0.0038750000000000017,71,0.0878822517246265,0.33640120036717003,0.12869288732955914,0.1843254464737852,62.333333333333336
epithelial cells,ENAH,0.13670550673803905,0.015392566739290915,0.041767081303516404,1.8056292978044153,0.09494396014943961,0.07551683945770198,188,0.30956405708399615,0.8666666666666666,0.9194444444444445,36,0.004000000000000001,64,0.03300552866276479,0.37688217045489575,0.13284427079180297,0.18091065663648784,96.0
epithelial cells,HOXB3,0.4290268346433005,0.015734200586120402,0.13720273652422912,1.734157532646819,0.21412204234122043,0.16146248696398993,37,0.29718136481197827,0.8833333333333332,0.8916666666666668,41,0.0011054164239953418,152,0.14037905930333697,0.357233414189212,0.03671205969173591,0.17810817772809498,76.66666666666667
epithelial cells,SPRY1,0.35254864361497673,0.013807117794168381,0.10886432717973446,1.7411836018504392,0.14,0.08582295564689282,53,0.319455060967398,0.9083333333333332,0.9361111111111111,31,0.0008771186440677994,193,0.11228759760069788,0.392577135673976,0.02913004666727044,0.1779982599806481,92.33333333333333
epithelial cells,MDK,0.42699630427131774,0.019781111710266582,0.13707597489283949,1.828340507496479,0.13843088418430885,0.05564075823569106,38,0.2959909130250416,0.8833333333333332,0.9083333333333332,42,0.001000000000000001,170,0.13963321835948575,0.3553444148913433,0.03321106769795077,0.17606290031625993,83.33333333333333
epithelial cells,RNF144B,0.4701933379147711,0.007178414185208295,0.11124234915252572,1.9714570254380288,0.13337484433374844,0.06766456045641371,30,0.26495639948711386,0.8416666666666666,0.8833333333333332,66,0.0019999999999999996,118,0.1555000661489853,0.30609909901534493,0.06642213539590146,0.1760071001867439,71.33333333333333
epithelial cells,IKZF2,0.0774069799542824,0.01869153777353358,0.025377791131254268,1.764791335756151,0.03870485678704857,0.021287037605054904,304,0.3161263210107926,0.875,0.9666666666666666,35,0.003874999999999997,72,0.011224387244920649,0.3872951179477514,0.128692887329559,0.175737464174077,137.0
epithelial cells,TMEM159,0.3401974971564291,0.007439595292038207,0.07595815538047834,2.1042295325929126,0.1273972602739726,0.07784798478620944,55,0.2734344221021317,0.8416666666666666,0.9166666666666666,59,0.002873408769448375,94,0.10775085643228453,0.31955195694946964,0.09542897316603528,0.17424392884926318,69.33333333333333
epithelial cells,PAM,0.31818250825787087,0.019741053633689377,0.10782151752958127,1.7311743845164567,0.24859277708592778,0.21403594871480278,59,0.26612264017114007,0.8333333333333333,0.9166666666666666,65,0.0030000000000000005,85,0.09966445677752758,0.3079496803303097,0.09963320309385221,0.1690824467338965,69.66666666666667
epithelial cells,PLEKHA1,0.5176269375247369,0.00912439950015442,0.1323426807065151,1.9174774626771152,0.2495392278953923,0.22041592540334948,27,0.27722426957394514,0.875,0.85,53,0.0,298,0.17292306124007192,0.32556565636329227,0.0,0.16616290586778806,126.0
epithelial cells,PDE5A,0.12437193519521204,0.006564112458017006,0.0277534252223414,2.0529911845653523,0.042216687422166874,0.026256057910557636,209,0.34419946207871677,0.9333333333333332,0.9333333333333332,21,0.001,179,0.028475242995785948,0.43184135186348044,0.033211067697950736,0.1645092208524057,136.33333333333334
epithelial cells,TRIM27,0.16032062395884775,0.004250112668428963,0.03419583641065259,1.9768549437019574,0.09848069738480697,0.09895098460217165,166,0.3017630988116394,0.8833333333333332,0.9,39,0.0017459459459459484,133,0.041679676836143986,0.36450367276108775,0.057984729007773524,0.1547226928683351,112.66666666666667
epithelial cells,GPX8,0.2566221647050868,0.006757958370281215,0.05693511266029054,2.07690831408798,0.07414694894146949,0.02607202012146494,81,0.29438512482135243,0.8833333333333332,0.8638888888888889,44,0.0010001532661006055,156,0.07705251983103413,0.3527963631158907,0.03321615782879374,0.15435501359190618,93.66666666666667
epithelial cells,ENPP5,0.24354884972460358,0.005862448382066464,0.05320495232716059,2.050950657567127,0.11466998754669988,0.08784737132691246,85,0.2628179939037421,0.8416666666666666,0.8777777777777779,70,0.001999999999999999,120,0.07225051651266627,0.30270589427587175,0.06642213539590144,0.14712618206147984,91.66666666666667
epithelial cells,CTSS,0.20931397655687597,0.008303040354431973,0.04794878093476343,2.0979641992531737,0.05942714819427148,0.02018281087049874,109,0.26962436630083103,0.85,0.8666666666666666,63,0.0018756868131868136,129,0.05967559004598562,0.3135061911213399,0.06229356173290074,0.14515844763340877,100.33333333333333
epithelial cells,PLEKHH1,0.13528158746100474,0.0063419951933665385,0.029961962475434378,2.054401794284207,0.05038605230386052,0.03846389792037298,190,0.2858931477115295,0.8666666666666666,0.8916666666666666,47,0.001870827285921626,131,0.03248250408150024,0.339321362301913,0.06213217164391655,0.14464534600910992,122.66666666666667
epithelial cells,WDR5B,0.07334582928876932,0.007068159390861521,0.016702044388277524,2.0418659822579275,0.034097135740971354,0.02754432243420649,318,0.256425948115706,0.8166666666666667,0.8444444444444444,74,0.003867117117117115,74,0.00973267232783197,0.2925630475532709,0.12843108837248057,0.1435756027511945,155.33333333333334
epithelial cells,FMNL2,0.16803851939661918,0.0072856165209026135,0.03971514329086745,1.9794281568487557,0.08642590286425902,0.07140666216796515,155,0.27061618729168085,0.85,0.925,62,0.001999999999999999,119,0.04451456298080756,0.31508000467337627,0.06642213539590144,0.14200556768336178,112.0
epithelial cells,DGKH,0.32174912250182275,0.004820741266018078,0.06753682013336153,2.056231765292805,0.08221668742216687,0.0507330838598859,58,0.17534276711746022,0.7249999999999999,0.8305555555555555,126,0.004784229622180221,55,0.10097452185745286,0.16390090965284923,0.15888937386476856,0.14125493512502355,79.66666666666667
epithelial cells,YPEL2,0.3102324734475161,0.0042445840324071065,0.06407198824342682,2.041146541865538,0.11960149439601495,0.08146739463836575,60,0.2752674892282832,0.875,0.9166666666666666,56,2.1094237467877947e-18,256,0.09674430273875045,0.3224606530867208,7.005621485823434e-17,0.1397349852751571,124.0
epithelial cells,SLFN5,0.11808335917912458,0.020774087452292034,0.04069728813262216,1.7245421864465846,0.057285180572851806,0.026440095699650328,217,0.2930762991650888,0.8833333333333332,0.9083333333333332,45,0.0009999999999999996,183,0.02616536497769016,0.350719529116526,0.03321106769795072,0.1366986539307223,148.33333333333334
epithelial cells,STAT2,0.1252823176728228,0.02348202039850867,0.04517536052051596,1.7021449739305707,0.11444582814445828,0.1000552113367278,207,0.26170214143150666,0.8416666666666666,0.9166666666666666,71,0.002000000000000001,115,0.028809638647156487,0.3009352685691375,0.0664221353959015,0.13205568087073183,131.0
epithelial cells,PRKD3,0.20919591521613431,0.011463266012435356,0.05618217371583906,1.918660476013758,0.09987546699875467,0.08091528127108766,110,0.2758467697368131,0.875,0.95,55,0.00013793103448276128,205,0.05963222453763072,0.32337985072738945,0.004580836923855362,0.12919763739629184,123.33333333333333
epithelial cells,MALT1,0.17491398165069477,0.02086766352696214,0.0596954527742638,1.743564405147458,0.08179327521793275,0.06238881050242316,150,0.22085235235490872,0.7916666666666666,0.8222222222222222,99,0.0028771186440677944,93,0.04704001215790401,0.23611515260094312,0.09555218206317175,0.12623578227400628,114.0
epithelial cells,MMP2,0.09825465981611435,0.018330040818454584,0.030526570947549708,1.8531739184745095,0.03382316313823163,0.004539598797619778,256,0.29879937957314534,0.9,0.8833333333333334,40,1.2930133154652266e-18,275,0.018882018689297248,0.3598008669674978,4.294235275426737e-17,0.12622762855226502,190.33333333333334
epithelial cells,TMEM63A,0.19056298079631276,0.005507439141726358,0.042816851201587874,1.970143735569394,0.09222914072229141,0.07214281332433593,137,0.2741383997309473,0.875,0.9333333333333332,58,8.206250324580588e-19,290,0.052788098694377554,0.3206690229752764,2.7253833507597606e-17,0.12448570722321799,161.66666666666666
epithelial cells,ZNF608,0.18125508618806546,0.010545266755306605,0.04972504247912818,1.8438305942253579,0.08443337484433375,0.05398441813385682,145,0.2511191370555981,0.8416666666666666,0.9083333333333332,77,0.0009999999999999992,184,0.04936918460391557,0.28414224254758347,0.0332110676979507,0.12224083161648325,135.33333333333334
epithelial cells,RSPRY1,0.17639057189118654,0.004564298574643091,0.03781465075157542,1.992889680115243,0.11785803237858032,0.11643457456597754,148,0.2510732400447513,0.8416666666666666,0.9,78,0.0010000000000000002,177,0.04758238348799867,0.28406941354080195,0.03321106769795074,0.12162095490891711,134.33333333333334
epithelial cells,SATB2,0.13377536730869935,0.008082061215159392,0.033465673051957336,1.9103621981920067,0.03775840597758406,0.01128765106435188,195,0.2591818010975806,0.85,0.875,73,0.001000000000000001,169,0.03192924928878999,0.2969360128467133,0.03321106769795077,0.12069210994448469,145.66666666666666
epithelial cells,CCDC51,0.13832539253004217,0.004276123183124439,0.030646545851574697,1.9053050664160345,0.08273972602739726,0.0652720691982087,184,0.2750807870445662,0.875,0.9333333333333332,57,0.000129172714078376,206,0.03360053436408756,0.32216439556682613,0.004289963751984979,0.12001829789429956,149.0
epithelial cells,CFI,0.5354597930345956,0.020594172780860887,0.18358106943999347,1.7297189883692048,0.30794520547945203,0.22010919575486165,25,0.16084406037613588,0.75,0.8166666666666667,138,0.0010000000000000028,158,0.17947330740656878,0.14089447868696983,0.033211067697950826,0.11785961793049649,107.0
epithelial cells,FIGN,0.09774793150640317,0.006332337639842842,0.02423251190012553,1.8348278630053065,0.033349937733499375,0.01760628182320103,258,0.235910437801869,0.8166666666666667,0.825,89,0.002000000000000001,113,0.01869589060867067,0.26000920118711107,0.0664221353959015,0.1150424090638944,153.33333333333334
epithelial cells,ITGB6,0.5540147805383955,0.01655311225229458,0.18254177995794418,1.7039851562523824,0.20356164383561645,0.11888841175388012,22,0.1683181822714602,0.7666666666666666,0.8083333333333332,128,0.00012500000000000317,208,0.18628880230579964,0.15275435505271803,0.004151383462243947,0.11439818027358721,119.33333333333333
epithelial cells,AIDA,0.139217469938216,0.010591436817798304,0.04132863489627013,1.7055547085632907,0.12906600249066003,0.1310349058339979,183,0.24339630146438018,0.8333333333333333,0.8444444444444444,83,0.0011065987331170517,148,0.03392820631880499,0.2718877092943671,0.03675132544001692,0.11418908035106301,138.0
epithelial cells,FLOT2,0.21668160286264618,0.008515162779454851,0.05691209080739304,1.839448519756735,0.156612702366127,0.14324274584381327,106,0.22592147366600532,0.8166666666666667,0.9083333333333334,93,0.0010000000000000007,172,0.06238181765708654,0.2441587934291981,0.03321106769795076,0.11325055959474513,123.66666666666667
epithelial cells,RUFY3,0.283136358467928,0.012869515149259393,0.07979146529194307,1.8770541679468327,0.1457783312577833,0.10870498742408441,73,0.16458854173531443,0.7333333333333333,0.8222222222222222,132,0.003083180147058824,81,0.0867915375647219,0.1468361915190134,0.1023957045889483,0.11200781122422787,95.33333333333333
epithelial cells,SAMD9,0.21771843887480866,0.0046758949621502075,0.04270649410615267,2.187863185748639,0.06754669987546699,0.04312618857738789,105,0.21742061798378434,0.8083333333333333,0.9027777777777779,100,0.0010000000000000015,168,0.06276266138176083,0.23066970416811988,0.033211067697950784,0.10888114441594383,124.33333333333333
epithelial cells,GABBR1,0.17787706494915456,0.00896651865141695,0.04308535486860061,2.0164740707642785,0.058804483188044834,0.03159315379424575,147,0.22555535031044968,0.8166666666666667,0.9,94,0.0010000000000000002,174,0.0481283922553044,0.24357783184035658,0.03321106769795074,0.1083057639312039,138.33333333333334
epithelial cells,ELK3,0.06781449853351865,0.016424175894101167,0.021816949515806858,1.7418388841577246,0.038854296388542965,0.024906447457211215,334,0.22711737560430328,0.8083333333333333,0.9,92,0.0020000000000000013,112,0.007700940614692891,0.2460564409833068,0.06642213539590151,0.10672650566463375,179.33333333333334
epithelial cells,TRDMT1,0.051053765533710334,0.014700406994257295,0.015860411933555217,1.7564221045561108,0.032453300124533,0.02913931660634317,399,0.24397167880349563,0.8333333333333333,0.7972222222222222,82,0.0012332474226804135,137,0.0015444993751517933,0.272800713417277,0.040957463642962474,0.10510089214513042,206.0
epithelial cells,ARNT,0.17881497198354976,0.002157495397189006,0.031190364478576205,2.150379539963628,0.07631382316313823,0.0711612784491749,146,0.19525232756307118,0.775,0.8833333333333334,113,0.0021017187574942117,105,0.04847289804425005,0.19549323965338777,0.06980032393719317,0.10458882054494366,121.33333333333333
epithelial cells,HNF1B,0.38678868511049597,0.012869515149259393,0.11528819044190583,1.774706510433074,0.22657534246575342,0.20023311453285075,47,0.16178222298333034,0.7499999999999999,0.8111111111111111,136,0.0012106795818900818,139,0.12486442246325156,0.14238314754842563,0.04020796155467819,0.10248517718878514,107.33333333333333
epithelial cells,WDR19,0.10847922999602566,0.018309394392080985,0.0367242199249052,1.7002496342076938,0.07287671232876712,0.05723575240782774,235,0.24783201927491094,0.85,0.8,80,1.1829161988565646e-18,277,0.0226376399686833,0.27892627055454033,3.928590996122792e-17,0.10052130350774123,197.33333333333334
epithelial cells,SDC3,0.1335490523617303,0.013798304210086461,0.04143058773285744,1.7328703872696674,0.06169364881693649,0.024783755597816086,196,0.23955791639225665,0.8416666666666666,0.8861111111111111,85,3.1275566931598325e-18,243,0.03184612078404854,0.26579699080769154,1.0386949706571012e-16,0.09921437053058006,174.66666666666666
epithelial cells,FLCN,0.10100514201352523,0.00375064749007202,0.020074788839717583,2.0740571636666028,0.037160647571606475,0.027482976504508927,252,0.22483005868512612,0.8166666666666667,0.961111111111111,95,0.0010000000000000015,166,0.01989230756084944,0.24242694493672834,0.033211067697950784,0.09851010673184285,171.0
epithelial cells,ABCC3,0.19862428352708592,0.019669459337330258,0.06519405009181664,1.7856342826088545,0.06914072229140722,0.019630697503220662,130,0.2231506288627118,0.825,0.8333333333333333,97,2.0724747454243937e-18,257,0.05574912292743017,0.23976203923439499,6.882909907258275e-17,0.09850372072060841,161.33333333333334
epithelial cells,RNF217,0.14620398630296613,0.00801206462832026,0.03415350104586533,2.0421129424740747,0.05327521793275218,0.03846389792037298,177,0.23116667822457618,0.8333333333333334,0.9,90,2.483525367928644e-18,250,0.036494447155000435,0.25248184173492955,8.24805291238562e-17,0.09632542962997669,172.33333333333334
epithelial cells,MCM7,0.18928566821122825,0.0073700450745286744,0.046302376466892586,1.9169877192928289,0.09755915317559154,0.07674375805165327,139,0.21455188011798124,0.8166666666666667,0.8694444444444445,101,5.458596537740349e-19,296,0.05231892471047786,0.2261176140509585,1.812858191506942e-17,0.09281217958714545,178.66666666666666
epithelial cells,TPBG,0.20676331986779892,0.013807117794168381,0.05808088925362886,1.9140415128919046,0.07257783312577833,0.03263603459910435,117,0.2075950334965532,0.8083333333333332,0.8444444444444444,104,0.00012500000000000174,209,0.05873869975433042,0.21507854591946007,0.004151383462243899,0.09265620971201148,143.33333333333334
epithelial cells,VANGL1,0.07870033034587674,0.018309394392080985,0.02630984505925451,1.7217771526445176,0.04836861768368618,0.03490583399791424,299,0.2390404151093616,0.8416666666666666,0.8666666666666666,86,4.234148644235488e-18,234,0.011699452129498137,0.2649758239441847,1.406205972668911e-16,0.09222509202456099,206.33333333333334
epithelial cells,GALNT1,0.23471484867675318,0.004024240198786193,0.048850765700737,2.0058864987141076,0.12485678704856787,0.11342862401079688,93,0.1979592308139533,0.7999999999999999,0.8388888888888889,110,2.026430455436178e-18,259,0.06900566986056833,0.19978853190833312,6.729991904068005e-17,0.0895980672563005,154.0
epithelial cells,GPC4,0.27186963191511654,0.018531916004288936,0.08815807603712895,1.7804538850955083,0.13621419676214197,0.08520949634991719,76,0.18128851203040308,0.7833333333333332,0.8111111111111111,122,2.759366809120439e-18,244,0.0826531183210555,0.1733355697450123,9.164151790117719e-17,0.0853295626886893,147.33333333333334
epithelial cells,ECT2,0.11174651804349751,0.00375064749007202,0.02225894049357082,2.069463330062238,0.0388293897882939,0.02729893871541623,230,0.19227010871092215,0.7833333333333333,0.9333333333333332,114,0.0011243131868131878,143,0.023837758536119788,0.1907610788219974,0.03733964136095151,0.08397949290635624,162.33333333333334
epithelial cells,EPB41L4A,0.1934519236210201,0.004306901336095543,0.04292774162598878,1.9048050973062436,0.09397260273972603,0.08146739463836575,134,0.19024047868595484,0.7916666666666666,0.875,116,0.00010630841121495515,222,0.053849246004874535,0.18754047826163173,0.0035306158417214603,0.08164011336940924,157.33333333333334
epithelial cells,TFPI,0.5916714289463673,0.005318941364055051,0.13795113231048073,1.8859556965406479,0.19521793275217933,0.12618857738789033,19,0.09919947994251702,0.7,0.8583333333333334,157,2.5373222041954085e-18,247,0.20012059255055734,0.04307735544490686,8.426717949504729e-17,0.08106598266515476,141.0
epithelial cells,ZNF462,0.19865966331583526,0.0041788323206934114,0.040529347530110636,2.0604195945735033,0.07188044831880448,0.04944481933623704,129,0.18910840948184546,0.7916666666666666,0.8916666666666666,117,1.776356839400249e-18,264,0.05576211839669188,0.18574411997550216,5.899470724903946e-17,0.08050207945739803,170.0
epithelial cells,CASP10,0.06562388343712425,0.010274509469027832,0.017124303267444237,1.9274381439076949,0.03272727272727273,0.022882031777191583,344,0.18194601381345352,0.7666666666666665,0.8,120,0.0017662248465819884,132,0.0068962984120184605,0.1743788882734558,0.058658212949637065,0.07997779987837045,198.66666666666666
epithelial cells,SYT11,0.10974825340237229,0.004119031610487812,0.021767983226898956,2.1137505562293692,0.030610211706102116,0.011103613275259187,234,0.20529080110446477,0.8083333333333332,0.8222222222222223,105,7.094931551695931e-19,295,0.02310376922644695,0.21142220853684165,2.3563025207570023e-17,0.0781753259210962,211.33333333333334
epithelial cells,AGPS,0.16600864511665375,0.014179472141583657,0.0519029854225867,1.7304398943597281,0.11922789539227896,0.10514692350162566,158,0.18880034498763493,0.7916666666666666,0.8944444444444445,118,8.881784197001243e-19,286,0.04376896302832303,0.1852552857197618,2.9497353624519724e-17,0.07634141624936162,187.33333333333334
