cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
immune cells,TBCC,0.1378242847199471,0.15142498589054756,-0.013600701170600471,down_in_CKD,-0.21029689845875807,-0.6073488251298932,0.5481944025097578,1.0,0.08289703315881326,0.09979633401221996,-0.0168993008534067,14,18,True,-0.0
immune cells,TBCD,0.07622163146722157,0.07869691528979988,-0.0024752838225783197,down_in_CKD,-0.05861038722434876,-0.17588362519764236,0.8616669757773627,1.0,0.05221058755090169,0.05227427019687712,-6.368264597543527e-05,14,18,True,-0.0
immune cells,TBL1X,0.05555476549130119,0.059325043304006134,-0.0037702778127049405,down_in_CKD,-0.12141382381179518,-0.3761846165947703,0.7103160666500489,1.0,0.03868528214077952,0.0373387644263408,0.001346517714438722,14,18,True,-0.0
immune cells,TBP,0.05274641406725218,0.05997472744942461,-0.007228313382172426,down_in_CKD,-0.1891790661787856,-0.5733444638838706,0.5712944312722111,1.0,0.031413612565445025,0.03801765105227427,-0.006604038486829243,14,18,True,-0.0
immune cells,TBPL1,0.10159089559508398,0.10248880844259366,-0.0008979128475096743,down_in_CKD,-0.021427650390218378,-0.06391732860541313,0.949484110079192,1.0,0.0651541593949971,0.07399864222674814,-0.008844482831751044,14,18,True,-0.0
immune cells,TBX21,0.09155894237951848,0.11055423293472492,-0.01899529055520645,down_in_CKD,-0.2392193627915082,-0.7077995247065986,0.48468724430750754,1.0,0.04872018615474113,0.054989816700611,-0.006269630545869868,14,18,True,-0.0
immune cells,TCERG1,0.09494669105318519,0.10321902031342067,-0.008272329260235481,down_in_CKD,-0.20809367774916243,-0.6237265350031657,0.5378905157865744,1.0,0.06122745782431646,0.06992532247114731,-0.008697864646830852,14,18,True,-0.0
immune cells,TCF7L2,0.14122845494368438,0.14599989789080053,-0.00477144294711615,down_in_CKD,-0.041241604130070234,-0.1167197799508246,0.9078894065920587,1.0,0.07504363001745201,0.07331975560081466,0.0017238744166373499,14,18,True,-0.0
immune cells,TCIRG1,0.3302003139114532,0.3370331598128278,-0.006832845901374562,down_in_CKD,-0.05763955069542768,-0.16664464068963955,0.8687684665137406,1.0,0.19648051192553811,0.20095044127630685,-0.004469929350768731,14,18,True,-0.0
immune cells,TCP1,0.1847024368111627,0.19951255995461006,-0.014810123143447373,down_in_CKD,-0.17334527692562926,-0.5268065280017533,0.6028293308001459,1.0,0.12187318208260617,0.14663951120162932,-0.024766329119023156,14,18,True,-0.0
immune cells,TCTN3,0.053622245376688214,0.06285501107759262,-0.009232765700904401,down_in_CKD,-0.13540661087060363,-0.4283971723800561,0.6732752904376588,1.0,0.036358347876672484,0.035302104548540394,0.0010562433281320893,14,18,True,-0.0
