cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
epithelial cells,TRAPPC8,0.12431811307518063,0.09854838234092966,0.02576973073425097,up_in_CKD,0.8836112198150747,2.406519137427271,0.02534242870399518,0.19820736209085832,0.10752179327521794,0.1204834059260168,-0.01296161265079887,15,18,True,0.016004880037489663
epithelial cells,TARBP2,0.0657037367383556,0.04986287392981727,0.01584086280853833,up_in_CKD,1.0730103817148757,2.9055466248533945,0.008734010793945122,0.1148656424634254,0.058555417185554175,0.05870805472056929,-0.00015263753501511268,15,18,True,0.015974333644232296
epithelial cells,DDX6,0.2657410947360787,0.2086907279182697,0.057050366817809006,up_in_CKD,0.66300709730725,1.7975814208475398,0.08716021586984889,0.3783879846327763,0.20632627646326276,0.2219495736457886,-0.015623297182525836,15,18,True,0.0159644350031357
epithelial cells,ADAM22,0.05587944961016926,0.03583987438011043,0.02003957523005883,up_in_CKD,0.9618535056374629,2.6398663774994686,0.014765106344754008,0.14979210486004887,0.051432129514321294,0.04748174958591497,0.003950379928406321,15,18,True,0.015892562875157258
epithelial cells,ANKRD10,0.26540840875612565,0.22446546397953274,0.04094294477659291,up_in_CKD,0.7222229713630485,2.0286348492392174,0.05241769624565055,0.29031339459129535,0.21915317559153175,0.2484510152751365,-0.02929783968360475,15,18,True,0.015882985835050444
epithelial cells,LRP1,0.06674206772769124,0.04424330122186732,0.02249876650582392,up_in_CKD,0.9459828508958427,2.5354090873436292,0.020584565525209837,0.17944640506528967,0.06221668742216688,0.051653272805349364,0.010563414616817514,15,18,True,0.015878840154009147
epithelial cells,NUP133,0.08136057934030554,0.06323539231805904,0.018125187022246497,up_in_CKD,0.9851565727196173,2.741476505958462,0.011057903352110475,0.1291017179774107,0.07429638854296389,0.07760260106741917,-0.0033062125244552876,15,18,True,0.015875328629202226
epithelial cells,KDM3B,0.14868569900575157,0.12142038971715492,0.027265309288596648,up_in_CKD,0.8534182177275597,2.350186274741705,0.02760680983220608,0.20784984945750282,0.12772104607721046,0.14085025458560824,-0.013129208508397772,15,18,True,0.01587508517737732
epithelial cells,LEPR,0.0484009832923752,0.030635321547824834,0.017765661744550368,up_in_CKD,1.0398706467221919,2.7785263445828274,0.012515155178884964,0.1382667251906463,0.04801992528019925,0.03693024967793387,0.011089675602265384,15,18,True,0.015874373189739544
epithelial cells,KDM6A,0.09179045914633818,0.06698323530613423,0.02480722384020395,up_in_CKD,0.8755120744499938,2.4375364659497327,0.02210411880736452,0.18589719332662202,0.08261519302615193,0.0837985399668732,-0.0011833469407212666,15,18,True,0.015870680884956245
