cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
immune cells,GATA2,0.021083950181812413,up_in_CKD,1.5009557786092762,0.19813633760029864,0.0,0.011052937754508435,0.0006788866259334691,0.016673620380705387,0.0,0.0,0.9666666666666666,0.9666666666666666,0.9777777777777779,0.46666666666666656,0.0,0.4875201598521687,0.9230769230769228,0.5642388331716366
immune cells,SEC14L1,-0.16379052097266145,down_in_CKD,-3.0374516947100796,3.130016992797699e-06,2.7384974201653733,0.1111111111111111,0.22131704005431094,0.01747133291593608,0.0,0.0,0.9047619047619048,0.9083333333333332,1.0,0.4083333333333332,0.06284594766479956,0.5108444849724515,0.7884615384615382,0.5322915989065559
immune cells,SH3TC1,-0.13474131836569797,down_in_CKD,-2.3429352859118597,0.0005012308829855206,1.0417656845880157,0.04013961605584642,0.1296673455532926,0.015,0.0,0.0,0.9095238095238095,0.9083333333333332,0.9833333333333332,0.4083333333333332,0.023907545506706686,0.438585156121514,0.7884615384615382,0.49560018693456226
immune cells,SAP30,-0.2932360679186557,down_in_CKD,-2.500203390017014,0.00019792448822258086,2.7152206694596597,0.058900523560209424,0.2043448744059742,0.012211038961038959,0.0,0.0,0.9380952380952381,0.9333333333333332,1.0,0.43333333333333324,0.062311768064743735,0.35703869527554416,0.8461538461538459,0.49373937018470476
immune cells,CEBPB,-0.44288335604980633,down_in_CKD,-2.4492315608474438,0.0001734427800453553,4.079477100992951,0.27123327515997675,0.4575695858791582,0.012577444970265453,0.0,0.0,0.9047619047619048,0.9166666666666666,1.0,0.41666666666666663,0.09362017378613012,0.3677520443929083,0.8076923076923076,0.48890177559131237
immune cells,JDP2,-0.18104071435240704,down_in_CKD,-2.3762540223174025,0.00043082570698673713,1.447919158685106,0.04784758580570099,0.16021724372029872,0.008894780447390222,0.0,0.0,0.9714285714285715,0.975,0.975,0.475,0.033228386851680766,0.2600745780790154,0.9423076923076923,0.4875985855250192
immune cells,MCL1,-0.39778204354677527,down_in_CKD,-2.6778456274288125,3.424739702781413e-05,4.756509828784195,0.24650959860383945,0.43245078071961984,0.01,0.0,0.0,0.9380952380952381,0.9416666666666667,0.9416666666666667,0.44166666666666665,0.10915743997627157,0.29239010408100935,0.8653846153846153,0.4849413757815042
immune cells,PKP2,-0.09047483031465148,down_in_CKD,-1.779830344536255,0.01165978734327551,0.31132051484235496,0.005235602094240838,0.054989816700611,0.008880434782608694,0.0,0.0,0.9714285714285715,0.975,0.975,0.475,0.007144513863219044,0.25965512503715715,0.9423076923076923,0.4822140297105836
immune cells,CHKA,-0.09635167590896843,down_in_CKD,-1.8020154124770245,0.009404898776430547,0.35188085869803626,0.02370564281559046,0.08893414799728445,0.010784846732215156,0.0,0.0,0.9428571428571428,0.95,0.975,0.44999999999999996,0.008075335717733148,0.3153382458530123,0.8846153846153845,0.4815965193309054
immune cells,TLR7,0.054401594448969234,up_in_CKD,2.323782367104982,0.0077285331353745546,0.2669814162732502,0.037667248400232695,0.0033944331296673455,0.010891027605719283,0.0,0.0,0.9428571428571428,0.9416666666666667,0.975,0.44166666666666665,0.006126973131699906,0.3184428695185407,0.8653846153846153,0.4747563885876024
