cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
epithelial cells,FCGRT,0.6731169026831038,0.683838414001913,-0.010721511318809274,down_in_CKD,-0.0732574251104292,-0.20979043871134445,0.8352463022268992,1.0,0.4498879202988792,0.5450585853628612,-0.09517066506398203,15,18,True,-0.0
epithelial cells,FGD3,0.035192330104226704,0.03588862668178133,-0.0006962965775546281,down_in_CKD,-0.03744136296134902,-0.1100489261943038,0.9130881877888101,1.0,0.03499377334993773,0.04361695601496841,-0.008623182665030676,15,18,True,-0.0
epithelial cells,FHOD3,0.14430908690710512,0.14715395675388152,-0.002844869846776399,down_in_CKD,-0.06475074712065053,-0.18366756928565856,0.8555615265596026,1.0,0.13180572851805727,0.16913072817618552,-0.037324999658128244,15,18,True,-0.0
epithelial cells,FIP1L1,0.11956762750945386,0.12302411160296373,-0.0034564840935098623,down_in_CKD,-0.1086930348640176,-0.3087540163172736,0.7597149343186365,1.0,0.10938978829389788,0.14477639408625237,-0.03538660579235449,15,18,True,-0.0
epithelial cells,FLAD1,0.0746665049704654,0.07548570683005183,-0.0008192018595864353,down_in_CKD,-0.05447510114574908,-0.156463406884706,0.8767034166063167,1.0,0.06679950186799502,0.09171216489785902,-0.024912663029864,15,18,True,-0.0
epithelial cells,FLYWCH1,0.07933188141216736,0.08169766218292517,-0.0023657807707578027,down_in_CKD,-0.11103145310658868,-0.3202268981681673,0.7509662995673525,1.0,0.07140722291407223,0.09612907183608367,-0.024721848922011444,15,18,True,-0.0
epithelial cells,FMC1,0.4197945763794891,0.43944404990315594,-0.01964947352366686,down_in_CKD,-0.06327544411936228,-0.18891598917878416,0.8514906136199194,1.0,0.26493150684931505,0.286976259125207,-0.022044752275891977,15,18,True,-0.0
epithelial cells,FMN1,0.056804819071976306,0.05981095075169586,-0.0030061316797195536,down_in_CKD,-0.1019775394448259,-0.28891985252142427,0.7747259951226259,1.0,0.049589041095890414,0.07318569412919453,-0.02359665303330411,15,18,True,-0.0
epithelial cells,FMO4,0.11851349454594827,0.12066321187660867,-0.0021497173306603973,down_in_CKD,-0.0432277085862782,-0.12632894480245604,0.9002889371313789,1.0,0.10166874221668742,0.12612723145819274,-0.024458489241505316,15,18,True,-0.0
epithelial cells,FOXI1,0.09946454773347181,0.1008649374280637,-0.001400389694591886,down_in_CKD,-0.02024953351443747,-0.05872417211338566,0.9535493418204757,1.0,0.0800747198007472,0.0912213974602785,-0.011146677659531312,15,18,True,-0.0
epithelial cells,FSTL3,0.1207569276655546,0.12740434744300894,-0.006647419777454339,down_in_CKD,-0.12987676829838912,-0.37039906645191467,0.7137252771834065,1.0,0.09419676214196762,0.09373658057787866,0.00046018156408896005,15,18,True,-0.0
epithelial cells,FUK,0.045772397705996906,0.047333929634132174,-0.001561531928135268,down_in_CKD,-0.08978155040628859,-0.23873903680934375,0.8141676730534626,1.0,0.03594022415940224,0.05594748788417889,-0.020007263724776646,15,18,True,-0.0
epithelial cells,FUOM,0.20611224052903257,0.22914697743820542,-0.023034736909172848,down_in_CKD,-0.12185215274737546,-0.345838288455097,0.7319706408159692,1.0,0.10809464508094645,0.17078706827801976,-0.06269242319707331,15,18,True,-0.0
epithelial cells,FURIN,0.12693158657082806,0.1350460452724989,-0.008114458701670824,down_in_CKD,-0.15990345839076806,-0.4302374342311039,0.6718887111264158,1.0,0.11402241594022416,0.15588000736151156,-0.04185759142128739,15,18,True,-0.0
epithelial cells,FUT6,0.04743532120393359,0.0522698995995561,-0.004834578395622513,down_in_CKD,-0.11027049229879579,-0.3260857258853712,0.746618718982955,1.0,0.03235367372353674,0.04600944727317342,-0.013655773549636686,15,18,True,-0.0
