gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score,diff_mean_log_expr_CKD_vs_AKI,adj_p_value_CKD_vs_AKI,pct_expr_CKD,pct_expr_AKI,ckd_specificity_score,combined_biomarker_score
AC114291.1,0.0037967829379174987,0.008189964727246693,-0.0043931817893291935,-0.48176122874260435,-1.4767191462204743,0.15342389085445346,0.5101152813329056,0.0027143785602324424,0.004711316397228637,-0.001996937836996195,15,18,False,down_in_case,0.0,7.307735110369078e-07,1.0,0.0027143785602324424,0.0019565642731363725,-0.0,0.0
AC116667.1,0.005286986549918956,0.003297581305901959,0.0019894052440169972,0.5018232017827522,1.4134892498373821,0.1686816741642803,0.5101152813329056,0.003440761555224223,0.0021709006928406467,0.0012698608623835763,15,18,False,up_in_case,0.0,0.0004194278706380781,1.0,0.003440761555224223,0.0031025519188305336,-0.0,0.0
AC117503.1,0.0003738905373122901,0.0,0.0003738905373122901,0.5636602910316731,1.4670544767909257,0.16446380581716283,0.5101152813329056,0.0003249608135489544,0.0,0.0003249608135489544,15,18,False,up_in_case,0.0,5.7448675703771455e-05,1.0,0.0003249608135489544,0.00036336193643961203,-0.0,0.0
AC119428.2,0.0013800179466475213,0.0,0.0013800179466475213,0.5736758513397291,1.493122257014737,0.1575965057471077,0.5101152813329056,0.000401422181442826,0.0,0.000401422181442826,15,18,False,up_in_case,0.0,-0.0009311155555837612,1.0,0.000401422181442826,0.0015932023366967605,0.0,0.0
AC120498.9,0.00018322842009131247,4.4057388120736005e-05,0.00013917103197057647,0.5307298091937954,1.4459927439222164,0.1628152518032123,0.5101152813329056,0.00022938410368161487,9.237875288683603e-05,0.00013700535079477885,15,18,False,up_in_case,0.0,-0.0001505709374834515,1.0,0.00022938410368161487,0.00019565642731363725,0.0,0.0
AC131097.4,0.0,0.0002762701523334819,-0.0002762701523334819,-0.45246593847137573,-1.4215618420720708,0.173239710455463,0.5101152813329056,0.0,0.00036951501154734414,-0.00036951501154734414,15,18,False,down_in_case,0.0,-3.731036703845962e-05,0.9725079514753338,0.0,5.5901836375324926e-05,0.0,0.0
AC135050.1,0.00013045226605034054,0.0,0.00013045226605034054,0.5632462051310225,1.4659767237826136,0.1647530350728346,0.5101152813329056,0.00015292273578774323,0.0,0.00015292273578774323,15,18,False,up_in_case,0.0,-0.0002665815868969538,0.9725079514753338,0.00015292273578774323,0.00041926377281493695,0.0,0.0
AC135178.2,0.00011548544346903569,0.0,0.00011548544346903569,0.5606163482498705,1.4591319213862057,0.16659985995769386,0.5101152813329056,0.00011469205184080744,0.0,0.00011469205184080744,15,18,False,up_in_case,0.0,7.220285848863619e-05,1.0,0.00011469205184080744,5.5901836375324926e-05,-0.0,0.0
AC135457.1,0.0003298831226177089,0.0,0.0003298831226177089,0.5747841658588823,1.4960068983543633,0.15685158924551623,0.5101152813329056,0.0003631914974958902,0.0,0.0003631914974958902,15,18,False,up_in_case,0.0,0.0002745419973853415,0.9725079514753338,0.0003631914974958902,5.5901836375324926e-05,0.012106839084267055,0.0
AC138305.1,0.003147756209835177,0.0015359631479472309,0.001611793061887946,0.5273033919028788,1.478456159348696,0.1509489417734821,0.5101152813329056,0.0029437626639140574,0.0015704387990762125,0.0013733238648378449,15,18,False,up_in_case,0.0,0.001695785283097313,0.9725079514753338,0.0029437626639140574,0.001257791318444811,0.012106839084267055,0.0
