subclass.l1,marker_set,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score
EC,up_in_CKD,LRRC8C,0.32129312397849613,0.2019450743327313,0.11934804964576484,1.8737869102122184,5.0577055069539325,4.011927068980552e-05,0.009229404738661478,0.18468237704918034,0.1413919413919414,0.043290435657238946,14,18,True,up_in_case,0.4550539316927567
EC,up_in_CKD,RASSF9,0.25260275841141716,0.05632427399346639,0.19627848441795076,1.7841204131018196,4.5050607746679106,0.00041162670782044576,0.05121851787242325,0.13729508196721313,0.035164835164835165,0.10213024680237796,14,18,True,up_in_case,0.45193859464974595
EC,up_in_CKD,ARHGEF15,0.42713111209262866,0.28422075071673736,0.1429103613758913,1.7112742347043557,4.703178695342784,7.657722823293218e-05,0.014636513519985184,0.23155737704918034,0.20476190476190476,0.02679547228727558,14,18,True,up_in_case,0.4486584051143821
EC,up_in_CKD,LBR,0.23419154790120142,0.13053209716478228,0.10365945073641913,1.9674660830667032,5.263369480314821,2.855700420805361e-05,0.007353428583573805,0.140625,0.10329670329670329,0.03732829670329671,14,18,True,up_in_case,0.43512182273027905
EC,up_in_CKD,MAP3K1,0.1737337021679529,0.08582378834297005,0.08790991382498284,2.17252499427279,5.652825432926371,2.177551907662534e-05,0.0063080956825099024,0.11552254098360656,0.06556776556776557,0.04995477541584099,14,18,True,up_in_case,0.4201896957036422
EC,up_in_CKD,CALHM2,0.13165544513744723,0.04899179348241543,0.0826636516550318,1.9988669571618944,5.4027459836592415,1.6666054474446407e-05,0.005177167377818294,0.07914959016393443,0.039194139194139194,0.039955450969795234,14,18,True,up_in_case,0.37770886974793894
EC,up_in_CKD,TBL1XR1,0.3748812342063939,0.2546053971995091,0.12027583700688482,1.6094153372782427,4.573517401258226,8.158271033527544e-05,0.01535577106209144,0.23232581967213115,0.189010989010989,0.04331483066114214,14,18,True,up_in_case,0.3510902509036429
EC,up_in_CKD,OGT,0.3396023778016085,0.20559655385092612,0.1340058239506824,1.5737232132838994,4.42059286895152,0.00013314855350219512,0.023492805280672078,0.19339139344262296,0.16373626373626374,0.029655129706359223,14,18,True,up_in_case,0.34355040881470467
EC,up_in_CKD,KCTD12,0.6582113237170532,0.2775607129987263,0.38065061071832684,1.3211340373601799,3.3250411799309147,0.004685338555304449,0.22458772591091392,0.2925204918032787,0.13443223443223443,0.1580882573710443,14,18,True,up_in_case,0.32618179571878914
EC,up_in_CKD,CISD1,0.1697805711579464,0.1096333494282883,0.0601472217296581,2.094266725926142,5.68038960182056,7.819532841126688e-06,0.0028150318228056075,0.11910860655737705,0.08791208791208792,0.031196518645289134,14,18,True,up_in_case,0.32127411373543824
EC,up_in_CKD,SLC12A2,0.22907815571573464,0.12113372315369143,0.10794443256204321,1.786726149687755,4.727106256773673,0.00012346668202050257,0.022116640431498722,0.12192622950819672,0.08791208791208792,0.0340141415961088,14,18,True,up_in_case,0.31924928264128943
EC,up_in_CKD,NREP,0.20282021528630848,0.11738581058002384,0.08543440470628463,1.8999760646383572,5.0587702577414175,5.0789529408287206e-05,0.010885986996874505,0.11552254098360656,0.1,0.015522540983606559,14,18,True,up_in_case,0.31866214240922464
EC,up_in_CKD,TUBB,0.8360507568420404,0.5822050985310759,0.2538456583109645,1.394464611613806,3.6289710875509886,0.0018758152443186626,0.1385562335843347,0.40010245901639346,0.37216117216117217,0.027941286855221292,14,18,True,up_in_case,0.3038461630701312
EC,up_in_CKD,CALCRL,1.466692970620876,1.1401955136165522,0.32649745700432375,1.2012095623067212,3.280150904872632,0.00308638834235797,0.17798332773659956,0.6372950819672131,0.6347985347985348,0.002496547168678309,14,18,True,up_in_case,0.29399513337848926
EC,up_in_CKD,RAP2B,0.12435232255894679,0.0655860900326573,0.0587662325262895,2.109121877593931,5.602429140562049,1.4961370337711989e-05,0.004824066192368352,0.08196721311475409,0.05054945054945055,0.03141776256530354,14,18,True,up_in_case,0.28712968351470186
EC,up_in_CKD,STMN1,0.3010402115297319,0.15582460520494643,0.1452156063247855,1.650800355327387,4.229306613113738,0.0005952537323267584,0.0651091693058295,0.16521516393442623,0.11575091575091576,0.04946424818351047,14,18,True,up_in_case,0.2843960452240526
EC,up_in_CKD,PPM1A,0.20304942583897848,0.1250219276899676,0.07802749814901089,1.7780543594422544,4.881888144596407,4.858168123687369e-05,0.010568740826934788,0.11910860655737705,0.11318681318681319,0.005921793370563866,14,18,True,up_in_case,0.2741413499219284
EC,up_in_CKD,CTSC,0.35347709134620303,0.2231462435737704,0.13033084777243265,1.551613398573991,4.176842295284205,0.00037097134345591225,0.04773473824362877,0.21362704918032788,0.14835164835164835,0.06527540082867953,14,18,True,up_in_case,0.2671701601642093
EC,up_in_CKD,ABLIM1,0.22003025705064175,0.0785212157609932,0.14150904128964853,1.5844260001605648,4.122700235357622,0.0006203326132437278,0.06706103002646481,0.1365266393442623,0.04725274725274725,0.08927389209151504,14,18,True,up_in_case,0.26311782117672833
EC,up_in_CKD,CFI,0.2493755057930928,0.09924094343125062,0.1501345623618422,1.6088649638168377,4.080546896563226,0.0009207946567428512,0.08709965783679827,0.15061475409836064,0.06996336996336996,0.08065138413499068,14,18,True,up_in_case,0.2560350383007464
EC,up_in_CKD,GPRC5B,0.5213289059237204,0.34427211752853826,0.17705678839518213,1.4393231847780117,3.7961182246795264,0.001136146073582412,0.10225314662241708,0.29149590163934425,0.22893772893772893,0.06255817270161532,14,18,True,up_in_case,0.2523759163007397
EC,up_in_CKD,FAM171A1,0.189802628012804,0.0687863796871166,0.12101624832568741,1.6898112152319957,4.305930840949917,0.0005437714448806463,0.06184983182875571,0.12013319672131148,0.050183150183150185,0.0699500465381613,14,18,True,up_in_case,0.24716476174565394
EC,up_in_CKD,CD36,0.23483280403882353,0.029286189275339825,0.2055466147634837,1.4811226989994724,3.6910721625257965,0.0024357658273746097,0.15734877505061068,0.12704918032786885,0.010622710622710623,0.11642646970515823,14,18,True,up_in_case,0.2445067214608819
EC,down_in_CKD,MT2A,1.0206606679662025,3.2764307304907887,-2.2557700625245865,-4.558898668201698,-13.948890295000636,3.348024028258491e-13,6.207236548391243e-09,0.4853995901639344,0.921978021978022,-0.4365784318140876,14,18,True,down_in_case,84.40041519349072
EC,down_in_CKD,KLF9,0.44364715427131757,1.3272416684916553,-0.8835945142203376,-5.05572116622261,-13.871764454602095,2.4554079958545684e-13,6.207236548391243e-09,0.2617827868852459,0.6842490842490843,-0.42246629736383834,14,18,True,down_in_case,36.662826186053785
EC,down_in_CKD,MT1E,0.4643251274046061,1.581657218272855,-1.117332090868249,-4.189271765580925,-12.755070561077915,1.4381304005817098e-12,1.7775291751189934e-08,0.26895491803278687,0.6871794871794872,-0.4182245691467003,14,18,True,down_in_case,36.2771181189119
EC,down_in_CKD,CEBPB,0.1699426791065959,0.9830130085349267,-0.8130703294283308,-4.245042320442924,-13.347266345297916,2.455445098614621e-11,1.5174650709438358e-07,0.1011782786885246,0.5307692307692308,-0.4295909520807062,14,18,True,down_in_case,23.535491248624446
EC,down_in_CKD,CEBPD,0.3114415788744816,1.6002880264271666,-1.288846447552685,-3.10636510998278,-9.839887492391608,9.233056758052634e-09,1.426507269119132e-05,0.19800204918032788,0.684981684981685,-0.4869796358013571,14,18,True,down_in_case,19.400482577801213
EC,down_in_CKD,TSC22D3,0.45293321714749285,1.1917602469816886,-0.7388270298341957,-3.6249348146095595,-10.920056415611551,1.960912258171471e-11,1.454212530659963e-07,0.2681864754098361,0.6457875457875458,-0.37760107037770974,14,18,True,down_in_case,18.31184879076955
EC,down_in_CKD,SEC14L1,1.079861764416264,1.824234244421574,-0.74437248000531,-3.7849100190860185,-10.304803333521022,2.423782772057074e-10,8.170351380716027e-07,0.5558401639344263,0.8205128205128205,-0.2646726565783942,14,18,True,down_in_case,17.15154859508282
EC,down_in_CKD,MT1M,0.20199627614618754,1.3978931279141993,-1.1958968517680117,-3.0233818206829666,-9.594546759366793,1.6065502138677743e-08,2.1089584194049294e-05,0.12038934426229508,0.6216117216117216,-0.5012223773494265,14,18,True,down_in_case,16.906546571126913
EC,down_in_CKD,FKBP5,0.11069859216575738,0.976326193020862,-0.8656276008551046,-3.498699443476396,-11.061926294533754,1.1804252619665264e-09,2.735635544607425e-06,0.08094262295081968,0.5490842490842491,-0.46814162613342947,14,18,True,down_in_case,16.84776301247211
EC,down_in_CKD,APOLD1,0.08514488104577282,1.1184459425312134,-1.0333010614854405,-3.2075101548593743,-10.20523701022102,7.965583073442046e-09,1.2841905233183959e-05,0.052510245901639344,0.5326007326007326,-0.48009048669909327,14,18,True,down_in_case,16.21158504821194
EC,down_in_CKD,GRASP,0.4596745694487768,1.1783599853586864,-0.7186854159099095,-3.3842869094384365,-9.84896864467643,6.573667027322589e-11,3.0468946671640197e-07,0.25973360655737704,0.6168498168498169,-0.35711621029243984,14,18,True,down_in_case,15.848807233405816
EC,down_in_CKD,MT1X,0.32266066771416396,1.4308998095603331,-1.1082391418461692,-2.804176483549007,-8.827889933351289,3.026465304909709e-08,3.300627456060354e-05,0.19262295081967212,0.6399267399267399,-0.44730378910706775,14,18,True,down_in_case,13.926849295395604
EC,down_in_CKD,ESM1,0.17201675016741033,0.7891804046971191,-0.6171636545297088,-3.3179558991204714,-10.06689521339945,1.8015887189771707e-10,6.68029096996735e-07,0.09042008196721311,0.36336996336996336,-0.2729498814027502,14,18,True,down_in_case,12.645101048980136
EC,down_in_CKD,DUSP1,0.3826492786867917,1.5230619569458141,-1.1404126782590225,-2.5832529426040622,-8.128388830941672,1.055123593664699e-07,9.54243484221635e-05,0.23181352459016394,0.6476190476190476,-0.41580552302888374,14,18,True,down_in_case,11.843821094442472
EC,down_in_CKD,NEDD9,0.2711574858519929,0.7931202184389454,-0.5219627325869525,-3.413123235947897,-9.998442546893065,4.957280268683953e-11,2.625942176611443e-07,0.16290983606557377,0.45567765567765567,-0.29276781961208187,14,18,True,down_in_case,11.723695707628202
EC,down_in_CKD,TSC22D1,0.6806321907643303,1.3680663712099548,-0.6874341804456244,-2.9644872274687106,-8.440213384406205,2.413726806008642e-09,4.710578419305286e-06,0.3524590163934426,0.6183150183150183,-0.2658560019215757,14,18,True,down_in_case,10.855687929389209
EC,down_in_CKD,CSRNP1,0.04722077671424292,0.5361322293972304,-0.48891145268298747,-3.5990928895487744,-11.44419684549839,1.2693176187874186e-09,2.7686057238022047e-06,0.02663934426229508,0.35604395604395606,-0.32940461178166097,14,18,True,down_in_case,9.779607056582476
EC,down_in_CKD,ARRDC2,0.11938638110366058,0.5638154799835533,-0.44442909887989274,-3.646893855294445,-11.522887149965822,5.60350240689755e-10,1.598291301905855e-06,0.07479508196721311,0.3710622710622711,-0.29626718909505795,14,18,True,down_in_case,9.3946318600128
EC,down_in_CKD,PER1,0.10592084106121512,0.41783469307487964,-0.3119138520136645,-3.8983668975465506,-11.565119694444167,2.272914507231759e-12,2.1069917482038406e-08,0.07402663934426229,0.2725274725274725,-0.1985008331832102,14,18,True,down_in_case,9.334077760337324
EC,down_in_CKD,NFKBIA,0.6060579233045102,1.1893181626101612,-0.583260239305651,-2.879350462804319,-8.193812695403988,4.519760575904941e-09,7.980605816883582e-06,0.34451844262295084,0.617948717948718,-0.27343027532576714,14,18,True,down_in_case,8.5615752182959
EC,down_in_CKD,TMEM204,0.6058615807877816,1.2000472881525948,-0.5941857073648131,-2.617893799936281,-7.673719424581085,1.548745052227681e-08,2.1089584194049294e-05,0.34349385245901637,0.6391941391941391,-0.2957002867351228,14,18,True,down_in_case,7.27348270912906
EC,down_in_CKD,TACC1,0.733227441246134,1.329327952468705,-0.5961005112225709,-2.5647448779736606,-7.561780960239854,2.2316664746372656e-08,2.7583397626516603e-05,0.41572745901639346,0.6736263736263737,-0.2578989146099802,14,18,True,down_in_case,6.970546216965929
EC,down_in_CKD,NOSTRIN,0.5487349781429639,1.0086840033465347,-0.45994902520357084,-2.840324529394577,-8.37999197227487,2.783708909964004e-09,5.160996319073264e-06,0.31839139344262296,0.5619047619047619,-0.24351336846213895,14,18,True,down_in_case,6.907308676233708
EC,down_in_CKD,ITPRIP,0.1270923345944072,0.5288341451243415,-0.4017418105299343,-3.0650826576730514,-9.31887819567394,9.96557895764401e-10,2.639454769638857e-06,0.07633196721311475,0.3128205128205128,-0.23648854560739807,14,18,True,down_in_case,6.869190385161353
EC,down_in_CKD,CDC42EP4,0.17022157320602202,0.4757708003943828,-0.30554922718836075,-3.4686780273885476,-10.618033881185756,1.1442237303018299e-10,4.7142017688435393e-07,0.10553278688524591,0.31794871794871793,-0.212415931063472,14,18,True,down_in_case,6.70525031602171
EC,down_in_CKD,HERPUD1,0.5847629028826912,1.1298245755937995,-0.5450616727111083,-2.315422533388692,-7.123468671836614,2.485167244330014e-07,0.00019606383280799348,0.3360655737704918,0.5860805860805861,-0.2500150123100943,14,18,True,down_in_case,4.679172627876637
EC,down_in_CKD,ZFP36,0.3211992047584382,1.3740647536702988,-1.0528655489118606,-1.851110775904768,-5.838602765874161,1.2228822782379828e-05,0.004048613828309322,0.19211065573770492,0.5904761904761905,-0.39836553473848557,14,18,True,down_in_case,4.663289961007775
EC,down_in_CKD,F2RL3,0.025841251479403186,0.3498421738630495,-0.3240009223836463,-3.037132388285124,-9.618293311566442,1.2885618524409539e-08,1.9111949395404226e-05,0.015368852459016393,0.23663003663003662,-0.22126118417102023,14,18,True,down_in_case,4.643354890368907
EC,down_in_CKD,IFNGR1,0.3915958996510396,0.6393107892967872,-0.24771488964574762,-3.12681907382435,-9.209798516336948,3.5157157447712067e-10,1.0863561651343028e-06,0.234375,0.41135531135531134,-0.17698031135531134,14,18,True,down_in_case,4.619495210708907
EC,down_in_CKD,EPAS1,1.768155830603824,2.5020901902977624,-0.7339343596939383,-2.4213801482578368,-6.270810009686219,6.940556044317784e-06,0.0025735581812330343,0.7430840163934426,0.9344322344322344,-0.19134821803879187,14,18,True,down_in_case,4.6018283162185964
EC,down_in_CKD,ANKS1A,0.11655002953723197,0.4164117713638001,-0.2998617418265681,-2.9036089624728025,-8.977146199107537,6.040889856658187e-09,1.0181645267494798e-05,0.07248975409836066,0.28498168498168497,-0.2124919308833243,14,18,True,down_in_case,4.3465992525164285
EC,down_in_CKD,CNN3,1.003646457141916,1.5344664292220367,-0.5308199720801208,-2.2892660632135002,-6.493722575399355,4.091165934381383e-07,0.00029173160162858017,0.5151127049180327,0.7454212454212454,-0.2303085405032127,14,18,True,down_in_case,4.295710181700486
EC,down_in_CKD,MGP,1.3598718144220292,2.499898976567585,-1.1400271621455558,-1.7960893683896604,-4.972223039366398,3.444602147040374e-05,0.008396251402521149,0.49667008196721313,0.8179487179487179,-0.3212786359815048,14,18,True,down_in_case,4.250623288238463
EC,down_in_CKD,SPRY1,0.27555601806386837,0.8879641578501962,-0.6124081397863279,-2.1367370614919694,-6.760815739442111,2.069054215901656e-06,0.0010367639233193702,0.1554815573770492,0.44175824175824174,-0.2862766843811926,14,18,True,down_in_case,3.905147523712267
EC,down_in_CKD,PDK4,0.27587243505912623,0.7171942882275806,-0.44132185316845435,-2.295924767535441,-6.791827368411497,1.8015542206593954e-07,0.0001452209358740226,0.17853483606557377,0.40293040293040294,-0.22439556686482917,14,18,True,down_in_case,3.8887923070195503
EC,down_in_CKD,HLA-E,2.5354800563320077,2.977979566992811,-0.4424995106608032,-2.4010056818749517,-6.686240967629885,3.399135286963189e-07,0.000257224360082847,0.9144467213114754,0.96996336996337,-0.05551664865189454,14,18,True,down_in_case,3.8138417992645133
EC,down_in_CKD,RND3,0.14804577992421297,0.40938614500239073,-0.26134036507817776,-2.77669128047938,-8.621564715617811,1.6494011370750525e-08,2.1089584194049294e-05,0.09195696721311475,0.2600732600732601,-0.16811629286014534,14,18,True,down_in_case,3.393143877091154
EC,down_in_CKD,KIAA1211L,0.050185690226332534,0.23718902875414008,-0.18700333852780754,-3.122193546081341,-9.586219870558521,1.0896879049413914e-09,2.6937085010151195e-06,0.036116803278688527,0.17435897435897435,-0.13824217108028583,14,18,True,down_in_case,3.251898935024757
EC,down_in_CKD,RHOB,0.9252997278780442,1.4818873802218895,-0.5565876523438453,-1.97465757292981,-5.91658492465348,2.3379741217176105e-06,0.0011406852688590657,0.445952868852459,0.7128205128205128,-0.26686764396805385,14,18,True,down_in_case,3.234380814750785
EC,down_in_CKD,CMTM8,0.19628414193587454,0.48631258746839606,-0.2900284455325215,-2.534222497639951,-7.275298253241639,4.398594819567502e-08,4.408105294853053e-05,0.11936475409836066,0.3117216117216117,-0.19235685762325105,14,18,True,down_in_case,3.2014600506304265
IC,top_overall,CEBPD,0.6314719242342514,1.590012357947861,-0.9585404337136098,-5.077265486146146,-13.85977696389941,4.945500697908268e-13,1.8337916587843855e-08,0.45668193586934874,0.8659269533055941,-0.40924501743624536,14,15,True,down_in_case,37.65245175544585
IC,top_overall,HERPUD1,0.8196753010264637,1.48476297950627,-0.6650876784798063,-3.4948403619164323,-9.50265130984663,6.698766508911193e-10,6.315873670249764e-06,0.533559051981677,0.8714748035136385,-0.3379157515319615,14,15,True,down_in_case,12.085743902545593
IC,top_overall,NR4A1,0.12602869221824373,1.0991222103437697,-0.9730935181255259,-3.092375448528316,-8.605913729192132,3.6109068914675086e-07,0.00047818724119862583,0.1360286795459072,0.7762367082755433,-0.6402080287296361,14,15,True,down_in_case,9.991655809084689
IC,top_overall,ARG2,0.164191843070113,0.6811016195911955,-0.5169097765210825,-4.157089677044104,-11.559794936325806,5.907623272857941e-09,2.4339407884174717e-05,0.15156343357896834,0.5709662505779011,-0.4194028169989327,14,15,True,down_in_case,9.914082966182196
IC,top_overall,RASD1,0.27628343860345095,0.9672143769355892,-0.6909309383321383,-3.121397110246001,-8.501164027835012,7.182785202554603e-09,2.6633767531072472e-05,0.20812587134037044,0.6407766990291263,-0.43265082768875585,14,15,True,down_in_case,9.86583150626002
IC,top_overall,FAM24B,0.6192820393514442,1.3118282630345273,-0.692546223683083,-2.9082197471081495,-7.777241165869725,3.445644761949802e-08,8.51763385153991e-05,0.4082852021509659,0.8169209431345353,-0.4086357409835694,14,15,True,down_in_case,8.1966493521243
IC,top_overall,GABARAPL1,0.630625057684531,1.053919065163545,-0.423294007479014,-3.579679575061341,-9.662731291080231,2.9557888901270513e-10,5.480032602295553e-06,0.46026687910774744,0.8095238095238095,-0.3492569304160621,14,15,True,down_in_case,7.972095213565176
IC,top_overall,IER3,0.3157029688996858,1.00992741785776,-0.6942244489580742,-2.8601749500536218,-7.834692542401892,6.671656286013125e-08,0.00015461563442835418,0.2678749253136825,0.5857605177993528,-0.3178855924856703,14,15,True,down_in_case,7.566631310530046
IC,top_overall,JUND,1.196733049666557,2.0811487423941153,-0.8844156927275584,-2.537693219261485,-6.91523160263579,3.016561162502016e-07,0.00046911435447666885,0.7171878111929895,0.9403606102635229,-0.22317279907053345,14,15,True,down_in_case,7.4709011694812055
IC,top_overall,PER1,0.04703903261372181,0.38153496386738606,-0.3344959312536642,-4.286283467836837,-11.887637012027445,1.649981468534286e-09,1.2236262570650267e-05,0.03565026887074288,0.46879334257975036,-0.4331430737090075,14,15,True,down_in_case,7.04305594419167
IC,top_overall,MAP1LC3A,0.5621522902034984,1.0542806633018933,-0.49212837309839486,-3.011466575251684,-8.16815632486882,1.0664491173452186e-08,3.594903024650973e-05,0.41206930890260907,0.8085991678224688,-0.3965298589198597,14,15,True,down_in_case,6.5865966911151785
IC,top_overall,UBE2B,0.5413066549779352,0.8414411337633398,-0.30013447878540467,-3.4433275610174308,-9.285131868301516,6.813240205231676e-10,6.315873670249764e-06,0.4272057359091814,0.7397133610725843,-0.3125076251634029,14,15,True,down_in_case,5.373550940642237
IC,top_overall,PCK1,0.1376615915197396,0.48491275779724,-0.3472511662775004,-3.2087951992459507,-8.696407880695343,2.9832447306332278e-09,1.8248621619354595e-05,0.14220274845648279,0.44521497919556174,-0.30301223073907896,14,15,True,down_in_case,5.280211717797222
IC,top_overall,KRT18,1.1943849332482497,1.7545300440607052,-0.5601451108124555,-2.4840266889287834,-6.712540941725219,3.3496926003514705e-07,0.00047818724119862583,0.6717785301732723,0.9103097549699491,-0.23853122479667688,14,15,True,down_in_case,4.620058515262058
IC,top_overall,PDK4,0.09309025777713265,0.6323178969089494,-0.5392276391318167,-2.750218002900528,-7.646723345276165,1.3038658214993513e-06,0.0011511272538379986,0.10276837283409679,0.5631067961165048,-0.46033842328240804,14,15,True,down_in_case,4.358335168256193
IC,top_overall,ZNF503,0.6366148880603664,0.3212971004755213,0.3153177875848451,2.8969238945685074,7.7873266237547485,2.4152572755339917e-08,6.717752558380625e-05,0.4640509858593906,0.3559870550161812,0.10806393084320937,14,15,True,up_in_case,3.8116290495896967
IC,top_overall,ACTG1,2.136849289481631,2.873135996096713,-0.7362867066150822,-2.0441325075502745,-5.54223229370535,7.602133047635303e-06,0.0036608713429391827,0.8956383190599482,0.986130374479889,-0.09049205541994088,14,15,True,down_in_case,3.6669700599840143
IC,top_overall,KLF6,0.30265475130379954,1.0397879747494538,-0.7371332234456542,-2.172216129943115,-6.025513168626749,1.5824463309288862e-05,0.00523902767418242,0.27305317665803625,0.7295423023578363,-0.4564891256998001,14,15,True,down_in_case,3.6519647061945713
IC,top_overall,KLF9,0.0976135417301401,0.32512756989600416,-0.22751402816586408,-3.184032518459117,-8.579347890711432,3.444993293837167e-09,1.8248621619354595e-05,0.10436168094005178,0.4110032362459547,-0.3066415553059029,14,15,True,down_in_case,3.432822108908076
IC,top_overall,DUSP1,0.5936168197376456,1.33475823431003,-0.7411414145723844,-1.9856669990527587,-5.337308835729137,1.2725369543086933e-05,0.004809555343137322,0.4403505277833101,0.7776236708275543,-0.3372731430442443,14,15,True,down_in_case,3.411153576412309
IC,top_overall,KRT8,1.0828989853296989,1.6374707918467541,-0.5545718065170553,-2.2286160773088235,-6.0852680724426795,2.6820878304488756e-06,0.001989036335060886,0.6401115315674168,0.8876560332871013,-0.24754450171968445,14,15,True,down_in_case,3.3386821427654936
IC,top_overall,EIF1,2.503434386530806,3.0356379313867268,-0.5322035448559208,-2.184736441161463,-5.887899251759424,2.8537590074010643e-06,0.00207485066655748,0.9348735311690898,0.9902912621359223,-0.05541773096683256,14,15,True,down_in_case,3.119605072028193
IC,top_overall,BTG3,0.3756867493947066,0.7086834467849916,-0.33299669739028503,-2.5564886853932696,-6.953538615302909,2.386613797365212e-07,0.00042140780764905744,0.2784305915156343,0.6477115117891817,-0.3692809202735474,14,15,True,down_in_case,2.8733984221254616
IC,top_overall,TP53INP2,0.08477345960241234,0.27657593076562054,-0.1918024711632082,-3.412995555045855,-9.443097840998686,2.5363682798632346e-08,6.717752558380625e-05,0.07906791475801633,0.3550624133148405,-0.2759944985568242,14,15,True,down_in_case,2.731586718846228
IC,top_overall,BTG2,0.31929907779390587,0.8973791946586968,-0.5780801168647909,-2.032216311174348,-5.573956407334585,1.3108661065219855e-05,0.004812565864340121,0.29774945230033856,0.6934812760055479,-0.3957318237052093,14,15,True,down_in_case,2.722706422335453
IC,top_overall,PTP4A1,0.13982029725464246,0.5172728400228309,-0.37745254276818846,-2.4817713533110104,-6.8458403110965085,1.4803359000238732e-06,0.0012475194357473912,0.13841864170483967,0.5584835876098012,-0.4200649459049616,14,15,True,down_in_case,2.7202803090031344
IC,top_overall,TMEM101,0.7316362346845572,1.3062769750279906,-0.5746407403434334,-1.9797957668636794,-5.353535296842828,1.1948926061729799e-05,0.004713469982648308,0.4576777534355706,0.7891816920943134,-0.33150393865874284,14,15,True,down_in_case,2.6469734706424926
IC,top_overall,ZNF593,0.3869300869474274,0.7170020136088872,-0.33007192666145974,-2.534511099018727,-6.9662675286729225,6.97035476492688e-07,0.0007912754838746204,0.3276239792869946,0.6745261211280629,-0.34690214184106827,14,15,True,down_in_case,2.5947689700651124
IC,top_overall,RPS20,0.6806294706920052,0.9811351009116297,-0.3005056302196245,-2.5401748907500377,-6.794453362369904,3.599882046107331e-07,0.00047818724119862583,0.4795857398924517,0.7914932963476653,-0.3119075564552136,14,15,True,down_in_case,2.534585236720462
IC,top_overall,GADD45A,0.3830243130774125,0.8542267052201474,-0.4712023921427349,-2.1802641028799026,-6.007847549568933,7.5434089207995125e-06,0.0036608713429391827,0.28599880501892055,0.6583448913546001,-0.3723460863356795,14,15,True,down_in_case,2.503040926325648
IC,top_overall,SNRPF,0.5548565883582944,0.8654973029233929,-0.31064071456509845,-2.3988343269033257,-6.442807851891265,7.148636014854811e-07,0.0007912754838746204,0.42640908185620396,0.7595931576514101,-0.33318407579520615,14,15,True,down_in_case,2.3112905388343177
IC,top_overall,CREM,0.23563695668713724,0.4816731406439177,-0.24603618395678045,-2.6441655323789433,-7.199868471605521,1.4262988654796402e-07,0.00029381756628880587,0.19757020513841864,0.4919093851132686,-0.29433917997484993,14,15,True,down_in_case,2.2977287376862363
IC,top_overall,SERTAD1,0.1721443231021181,0.6999176843050947,-0.5277733612029766,-2.08705501033041,-5.804928873421947,3.320586957417534e-05,0.00837601118238382,0.17108145787691695,0.5894590846047156,-0.41837762672779866,14,15,True,down_in_case,2.28775793364795
IC,top_overall,PART1,0.3313281281717995,0.7932322620095104,-0.46190413383771084,-2.037000735626368,-5.545164592016919,8.73245152842334e-06,0.0038094035608698526,0.3073093009360685,0.6578825705039297,-0.3505732695678612,14,15,True,down_in_case,2.2761693913142658
IC,top_overall,RCAN1,0.13014827373510574,0.6086156491428377,-0.478467375407732,-2.151697639965618,-5.988016825672956,2.5418865288490344e-05,0.0073064459294358295,0.12089225253933479,0.5154877484974573,-0.3945954959581225,14,15,True,down_in_case,2.199351071773746
IC,top_overall,IRS1,0.052888555557006466,0.21450232536631653,-0.16161376980931005,-3.082200162663156,-8.421993916165189,1.3136616673411686e-08,4.059214552084211e-05,0.04441346345349532,0.29172445677300046,-0.24731099331950515,14,15,True,down_in_case,2.1875491624404813
IC,top_overall,HSPE1,1.5711766423507376,2.111954050262875,-0.5407774079121375,-1.8868070869872064,-5.079809752855109,2.4802506301144924e-05,0.007299023282908363,0.772953594901414,0.9574664817383264,-0.18451288683691236,14,15,True,down_in_case,2.1802020992385445
IC,top_overall,EIF1B,0.6888831419658581,1.0835912301421358,-0.39470808817627767,-2.127161886069407,-5.769601140074455,4.227232743421375e-06,0.0027025136228631826,0.4811790479984067,0.8058252427184466,-0.32464619472003986,14,15,True,down_in_case,2.1563082271962166
IC,top_overall,RBM8A,0.5364974417130336,0.8265038081478728,-0.29000636643483924,-2.395997653027131,-6.531399819829465,7.900924123906733e-07,0.0007977213183153545,0.4118701453893647,0.7147480351363846,-0.30287788974701996,14,15,True,down_in_case,2.1527628637529914
IC,top_overall,SLC25A33,0.0799216190232439,0.2747171823471516,-0.19479556332390768,-2.9849084238391344,-8.238478729376894,1.1258022080904039e-07,0.00024555732868230694,0.0778729336785501,0.34905224225612574,-0.27117930857757566,14,15,True,down_in_case,2.0989344702273662
IC,up_in_CKD,ZNF503,0.6366148880603664,0.3212971004755213,0.3153177875848451,2.8969238945685074,7.7873266237547485,2.4152572755339917e-08,6.717752558380625e-05,0.4640509858593906,0.3559870550161812,0.10806393084320937,14,15,True,up_in_case,3.8116290495896967
IC,up_in_CKD,ITPRIPL2,0.41801429413652097,0.14793191513639953,0.27008237900012144,2.5089344107066904,6.568572484647798,6.1396146167455035e-06,0.003252241571270332,0.2515435172276439,0.2154415164123902,0.03610200081525369,14,15,True,up_in_case,1.685792141713971
IC,up_in_CKD,TBL1XR1,0.40284735348422457,0.22916933168020157,0.173678021804023,2.5773727854571384,6.813682914268725,1.0879999382210142e-06,0.001034436864339364,0.32224656442939653,0.3120665742024965,0.010179990226900026,14,15,True,up_in_case,1.3363170296144757
